receipt_id,hour,payment,customer_id,uid,qty,unit_price,promo,ref_receipt_id,date
14,11,cash,,FF-FVG-008,10,1.79,0,,2025-01-02
14,11,cash,,PH-OTC-012,1,12.79,0,,2025-01-02
14,11,cash,,FP-HER-008,12,2.09,0,,2025-01-02
14,11,cash,,BB-BKG-009,8,1.49,0,,2025-01-02
14,11,cash,,AB-SPI-001,1,32.99,0,,2025-01-02
15,12,card,C035E2982,BN-BTW-009,2,0.99,0,,2025-01-02
16,12,card,C432B4666,AB-SPI-007,1,13.2,0,,2025-01-02
16,12,card,C432B4666,PP-CNG-007,4,1.29,0,,2025-01-02
16,12,card,C432B4666,PH-WEL-010,1,18.39,0,,2025-01-02
16,12,card,C432B4666,BN-COF-009,2,2.55,0,,2025-01-02
17,12,cash,,FF-ICE-009,6,2.19,0,,2025-01-02
17,12,cash,,SF-SPR-004,1,3.09,0,,2025-01-02
17,12,cash,,DE-MIL-009,10,0.99,0,,2025-01-02
17,12,cash,,AB-SPI-010,1,35.59,0,,2025-01-02
17,12,cash,,PP-CNG-006,3,2.19,0,,2025-01-02
17,12,cash,,PH-OTC-012,1,12.79,0,,2025-01-02
17,12,cash,,BB-PAS-008,3,1.79,0,,2025-01-02
18,13,card,CA195A333,FP-HER-008,3,2.09,0,,2025-01-02
18,13,card,CA195A333,DE-MIL-007,7,1.19,0,,2025-01-02
19,13,card,C850D3E43,PP-PAS-011,1,5.79,0,,2025-01-02
19,13,card,C850D3E43,BB-PAS-008,2,1.79,0,,2025-01-02
19,13,card,C850D3E43,DE-YOG-008,5,1.49,0,,2025-01-02
19,13,card,C850D3E43,FF-FVG-009,2,1.9,0,,2025-01-02
20,13,card,CFBD64A0E,PP-CNG-007,2,1.29,0,,2025-01-02
21,13,cash,,AB-WIN-005,1,11.15,0,,2025-01-02
21,13,cash,,BB-BKG-007,2,1.59,0,,2025-01-02
21,13,cash,,FF-FVG-008,3,1.79,0,,2025-01-02
21,13,cash,,FP-FRU-005,3,2.09,0,,2025-01-02
22,13,cash,,SC-CHO-012,1,8.09,0,,2025-01-02
22,13,cash,,BB-FBR-009,3,1.59,0,,2025-01-02
23,13,cash,,BB-PAS-007,1,1.69,0,,2025-01-02
23,13,cash,,SF-SPR-007,1,3.69,0,,2025-01-02
24,14,card,C9942374F,BN-BTW-009,1,0.99,0,,2025-01-02
24,14,card,C9942374F,SC-CHO-012,1,8.09,0,,2025-01-02
24,14,card,C9942374F,MP-PRM-009,2,2.65,0,,2025-01-02
24,14,card,C9942374F,AB-WIN-005,1,11.15,0,,2025-01-02
24,14,card,C9942374F,HC-CAG-003,1,13.0,0,,2025-01-02
25,15,card,C4540215F,AB-SPI-006,1,20.39,0,,2025-01-02
25,15,card,C4540215F,HC-DET-005,1,9.39,0,,2025-01-02
25,15,card,C4540215F,PP-CNG-007,1,1.29,0,,2025-01-02
25,15,card,C4540215F,SF-SPR-009,1,2.69,0,,2025-01-02
25,15,card,C4540215F,FF-ICE-009,2,2.19,0,,2025-01-02
26,15,cash,,AB-SPI-004,1,19.79,0,,2025-01-02
26,15,cash,,MP-PRM-007,5,3.09,0,,2025-01-02
26,15,cash,,BB-PAS-008,9,1.79,0,,2025-01-02
26,15,cash,,FF-FVG-008,5,1.79,0,,2025-01-02
26,15,cash,,FF-ICE-009,1,2.19,0,,2025-01-02
26,15,cash,,HC-PAP-010,2,14.49,0,,2025-01-02
26,15,cash,,SC-NUT-002,1,8.45,0,,2025-01-02
27,16,card,CF1BBCD88,MP-CHI-007,3,4.3,0,,2025-01-02
27,16,card,CF1BBCD88,FF-FVG-009,1,1.9,0,,2025-01-02
28,16,card,CD5336898,FP-HER-008,4,2.09,0,,2025-01-02
28,16,card,CD5336898,BN-BTW-009,5,0.99,0,,2025-01-02
28,16,card,CD5336898,AB-SPI-001,1,32.99,0,,2025-01-02
28,16,card,CD5336898,MP-PRM-006,3,4.29,0,,2025-01-02
28,16,card,CD5336898,PH-WEL-012,1,21.29,0,,2025-01-02
28,16,card,CD5336898,SF-SPR-009,1,2.69,0,,2025-01-02
28,16,card,CD5336898,BB-BKG-007,3,1.59,0,,2025-01-02
28,16,card,CD5336898,SC-COO-002,1,8.09,0,,2025-01-02
28,16,card,CD5336898,DE-MIL-009,7,0.99,0,,2025-01-02
28,16,card,CD5336898,BN-BTW-003,1,2.59,0,,2025-01-02
29,16,cash,,FP-HER-009,1,1.69,0,,2025-01-02
29,16,cash,,MP-PRM-007,1,3.09,0,,2025-01-02
29,16,cash,,SF-SPR-004,1,3.09,0,,2025-01-02
30,16,cash,,SF-SPR-004,1,3.09,0,,2025-01-02
30,16,cash,,AB-SPI-009,2,11.89,0,,2025-01-02
30,16,cash,,BB-PAS-008,7,1.79,0,,2025-01-02
30,16,cash,,PH-TOI-012,1,12.79,0,,2025-01-02
30,16,cash,,DE-MIL-007,8,1.19,0,,2025-01-02
30,16,cash,,HC-KIT-012,1,10.09,0,,2025-01-02
30,16,cash,,BN-BTW-009,4,0.99,0,,2025-01-02
31,16,card,CEA33EE14,SC-CHO-012,2,8.09,0,,2025-01-02
31,16,card,CEA33EE14,SF-SPR-004,1,3.09,0,,2025-01-02
31,16,card,CEA33EE14,BB-FBR-009,3,1.59,0,,2025-01-02
31,16,card,CEA33EE14,DE-MIL-009,10,0.99,0,,2025-01-02
31,16,card,CEA33EE14,FP-FRU-005,8,2.09,0,,2025-01-02
31,16,card,CEA33EE14,AB-WIN-001,1,19.8,0,,2025-01-02
32,16,cash,,BN-BTW-009,1,0.99,0,,2025-01-02
32,16,cash,,DE-MIL-007,9,1.19,0,,2025-01-02
32,16,cash,,PH-TOI-003,1,14.19,0,,2025-01-02
32,16,cash,,PP-CNG-007,5,1.29,0,,2025-01-02
32,16,cash,,BB-FBR-009,6,1.59,0,,2025-01-02
32,16,cash,,SF-SPR-004,2,3.09,0,,2025-01-02
33,16,card,CF44E6A9A,AB-WIN-005,1,11.15,0,,2025-01-02
33,16,card,CF44E6A9A,FP-HER-008,1,2.09,0,,2025-01-02
33,16,card,CF44E6A9A,FF-ICE-008,3,2.29,0,,2025-01-02
33,16,card,CF44E6A9A,PP-CNG-007,6,1.29,0,,2025-01-02
34,16,card,C6D2C515E,FP-HER-008,2,2.09,0,,2025-01-02
34,16,card,C6D2C515E,PH-OTC-012,1,12.79,0,,2025-01-02
35,17,cash,,AB-SPI-008,1,14.49,0,,2025-01-02
36,17,card,CDE049695,HC-CAG-010,1,14.45,0,,2025-01-02
36,17,card,CDE049695,FP-HER-009,1,1.69,0,,2025-01-02
37,17,card,CE6D5C492,FF-FVG-007,2,1.69,0,,2025-01-02
37,17,card,CE6D5C492,PP-CNG-004,6,2.29,0,,2025-01-02
37,17,card,CE6D5C492,PH-OTC-012,1,12.79,0,,2025-01-02
37,17,card,CE6D5C492,SC-CHO-002,1,9.39,0,,2025-01-02
38,17,card,C2344B7F4,SC-CHO-012,1,8.09,0,,2025-01-02
38,17,card,C2344B7F4,FP-HER-009,3,1.69,0,,2025-01-02
38,17,card,C2344B7F4,AB-SPI-001,1,32.99,0,,2025-01-02
39,17,card,CC17C31A5,AB-SPI-011,1,39.59,0,,2025-01-02
40,17,cash,,DE-MIL-009,6,0.99,0,,2025-01-02
40,17,cash,,PP-CNG-004,4,2.29,0,,2025-01-02
41,17,card,C8DDE6C40,BB-FBR-009,2,1.59,0,,2025-01-02
41,17,card,C8DDE6C40,FP-HER-008,3,2.09,0,,2025-01-02
41,17,card,C8DDE6C40,SF-SPR-007,1,3.69,0,,2025-01-02
41,17,card,C8DDE6C40,HC-DET-005,1,9.39,0,,2025-01-02
41,17,card,C8DDE6C40,DE-MIL-009,2,0.99,0,,2025-01-02
41,17,card,C8DDE6C40,AB-WIN-005,1,11.15,0,,2025-01-02
42,17,cash,,MP-PRM-007,4,3.09,0,,2025-01-02
42,17,cash,,DE-MIL-009,7,0.99,0,,2025-01-02
42,17,cash,,SC-CAN-002,1,9.39,0,,2025-01-02
42,17,cash,,HC-KIT-003,1,14.49,0,,2025-01-02
42,17,cash,,AB-SPI-004,1,19.79,0,,2025-01-02
42,17,cash,,SF-SPR-009,1,2.69,0,,2025-01-02
43,17,card,C74B430D2,SC-SAV-003,1,7.79,0,,2025-01-02
43,17,card,C74B430D2,AB-SPI-004,1,19.79,0,,2025-01-02
43,17,card,C74B430D2,DE-MIL-007,6,1.19,0,,2025-01-02
44,17,card,C49E7996A,HC-CAG-012,1,12.29,0,,2025-01-02
45,17,card,CC2C5802E,BB-PAS-008,1,1.79,0,,2025-01-02
45,17,card,CC2C5802E,FF-ICE-009,2,2.19,0,,2025-01-02
45,17,card,CC2C5802E,SC-CHO-010,1,8.79,0,,2025-01-02
46,17,card,C97F8E8C6,FF-FVG-007,3,1.69,0,,2025-01-02
46,17,card,C97F8E8C6,HC-KIT-010,1,11.59,0,,2025-01-02
47,17,card,C007DC219,DE-MIL-009,9,0.99,0,,2025-01-02
47,17,card,C007DC219,SF-SPR-004,1,3.09,0,,2025-01-02
47,17,card,C007DC219,SC-NUT-010,1,9.39,0,,2025-01-02
48,17,card,C3C6E6D55,SC-NUT-003,1,8.09,0,,2025-01-02
49,18,card,CC4DA5B27,HC-KIT-011,1,12.29,0,,2025-01-02
49,18,card,CC4DA5B27,PH-WEL-012,1,21.29,0,,2025-01-02
49,18,card,CC4DA5B27,MP-PRM-007,4,3.09,0,,2025-01-02
50,18,cash,,MP-CHI-007,3,4.3,0,,2025-01-02
50,18,cash,,SC-COO-010,1,8.79,0,,2025-01-02
50,18,cash,,BB-PAS-008,6,1.79,0,,2025-01-02
50,18,cash,,SF-SPR-004,1,3.09,0,,2025-01-02
50,18,cash,,FP-HER-008,5,2.09,0,,2025-01-02
50,18,cash,,PP-CNG-005,4,1.89,0,,2025-01-02
50,18,cash,,HC-DET-010,1,11.59,0,,2025-01-02
50,18,cash,,DE-MIL-009,6,0.99,0,,2025-01-02
50,18,cash,,BN-BTW-009,3,0.99,0,,2025-01-02
51,18,card,C1649D405,DE-MIL-009,7,0.99,0,,2025-01-02
51,18,card,C1649D405,SF-SPR-009,1,2.69,0,,2025-01-02
51,18,card,C1649D405,AB-SPI-011,1,39.59,0,,2025-01-02
51,18,card,C1649D405,FP-HER-008,1,2.09,0,,2025-01-02
52,18,card,C62464868,HC-DET-012,1,12.29,0,,2025-01-02
52,18,card,C62464868,PH-TOI-012,1,12.79,0,,2025-01-02
52,18,card,C62464868,AB-WIN-005,1,11.15,0,,2025-01-02
52,18,card,C62464868,DE-CRE-009,13,1.49,0,,2025-01-02
52,18,card,C62464868,FF-FVG-007,2,1.69,0,,2025-01-02
53,18,card,CDAA6F324,SC-CHO-012,1,8.09,0,,2025-01-02
54,18,card,C78DD78F3,AB-SPI-006,1,20.39,0,,2025-01-02
55,19,cash,,DE-MIL-009,7,0.99,0,,2025-01-02
55,19,cash,,FP-HER-009,3,1.69,0,,2025-01-02
56,19,card,C8FF34739,DE-MIL-009,5,0.99,0,,2025-01-02
56,19,card,C8FF34739,SF-SPR-007,1,3.69,0,,2025-01-02
56,19,card,C8FF34739,AB-SPI-004,1,19.79,0,,2025-01-02
57,19,card,CCC623A9B,AB-WIN-012,1,18.5,0,,2025-01-02
57,19,card,CCC623A9B,BN-BTW-009,2,0.99,0,,2025-01-02
57,19,card,CCC623A9B,PH-WEL-012,1,21.29,0,,2025-01-02
58,19,card,C0C2F577F,BN-JUI-006,2,3.79,0,,2025-01-02
58,19,card,C0C2F577F,MP-PRM-007,2,3.09,0,,2025-01-02
58,19,card,C0C2F577F,FF-FVG-009,3,1.9,0,,2025-01-02
58,19,card,C0C2F577F,PP-CNG-004,1,2.29,0,,2025-01-02
58,19,card,C0C2F577F,BB-BKG-008,6,1.69,0,,2025-01-02
59,19,card,CD891921A,HC-PAP-001,1,12.99,0,,2025-01-02
59,19,card,CD891921A,MP-PRM-007,5,3.09,0,,2025-01-02
59,19,card,CD891921A,BB-BKG-007,3,1.59,0,,2025-01-02
59,19,card,CD891921A,DE-MIL-009,13,0.99,0,,2025-01-02
59,19,card,CD891921A,FF-FVG-007,2,1.69,0,,2025-01-02
60,19,cash,,FP-HER-008,2,2.09,0,,2025-01-02
60,19,cash,,PH-VIT-012,1,15.59,0,,2025-01-02
61,19,card,CEB7D3C9D,SC-NUT-002,1,8.45,0,,2025-01-02
61,19,card,CEB7D3C9D,PP-CNG-007,8,1.29,0,,2025-01-02
61,19,card,CEB7D3C9D,FP-HER-008,6,2.09,0,,2025-01-02
61,19,card,CEB7D3C9D,SF-SPR-009,1,2.69,0,,2025-01-02
61,19,card,CEB7D3C9D,PH-WEL-012,1,21.29,0,,2025-01-02
62,19,card,CF7AC941C,PH-TOI-003,1,14.19,0,,2025-01-02
62,19,card,CF7AC941C,DE-MIL-009,3,0.99,0,,2025-01-02
62,19,card,CF7AC941C,MP-PRM-007,3,3.09,0,,2025-01-02
62,19,card,CF7AC941C,FP-HER-008,5,2.09,0,,2025-01-02
62,19,card,CF7AC941C,SC-CHO-012,1,8.09,0,,2025-01-02
62,19,card,CF7AC941C,SF-SHL-009,1,4.09,0,,2025-01-02
63,19,cash,,AB-WIN-005,1,11.15,0,,2025-01-02
64,8,card,CE81F131B,DE-MIL-007,8,1.19,0,,2025-01-03
64,8,card,CE81F131B,FP-HER-008,6,2.09,0,,2025-01-03
64,8,card,CE81F131B,PH-VIT-011,1,16.29,0,,2025-01-03
64,8,card,CE81F131B,SC-CAN-012,2,8.49,0,,2025-01-03
65,9,card,C78DDE6C4,PH-WEL-002,1,16.29,0,,2025-01-03
65,9,card,C78DDE6C4,AB-SPI-010,1,35.59,0,,2025-01-03
65,9,card,C78DDE6C4,BB-BKG-009,11,1.49,0,,2025-01-03
65,9,card,C78DDE6C4,DE-MIL-007,9,1.19,0,,2025-01-03
65,9,card,C78DDE6C4,HC-DET-003,1,10.09,0,,2025-01-03
65,9,card,C78DDE6C4,PP-CNG-007,11,1.29,0,,2025-01-03
65,9,card,C78DDE6C4,SF-SPR-009,1,2.69,0,,2025-01-03
65,9,card,C78DDE6C4,SC-SAV-010,1,8.05,0,,2025-01-03
66,9,card,CBF6756AC,HC-PAP-011,1,10.89,0,,2025-01-03
66,9,card,CBF6756AC,SF-SPR-007,1,3.69,0,,2025-01-03
66,9,card,CBF6756AC,MP-POR-007,2,3.69,0,,2025-01-03
66,9,card,CBF6756AC,BB-BKG-009,3,1.49,0,,2025-01-03
66,9,card,CBF6756AC,BN-BTW-009,3,0.99,0,,2025-01-03
67,9,card,C52B8C767,BB-FBR-009,1,1.59,0,,2025-01-03
67,9,card,C52B8C767,HC-CAG-012,1,12.29,0,,2025-01-03
67,9,card,C52B8C767,FP-HER-009,2,1.69,0,,2025-01-03
67,9,card,C52B8C767,BN-BTW-009,2,0.99,0,,2025-01-03
68,9,cash,,DE-CRE-007,6,1.59,0,,2025-01-03
68,9,cash,,AB-SPI-012,1,46.19,0,,2025-01-03
68,9,cash,,SC-CAN-011,3,8.09,0,,2025-01-03
68,9,cash,,BB-PAS-008,3,1.79,0,,2025-01-03
69,9,cash,,AB-WIN-002,1,17.79,0,,2025-01-03
69,9,cash,,BB-FBR-009,5,1.59,0,,2025-01-03
69,9,cash,,HC-KIT-010,1,11.59,0,,2025-01-03
69,9,cash,,SC-NUT-003,2,8.09,0,,2025-01-03
69,9,cash,,SF-SPR-004,1,3.09,0,,2025-01-03
69,9,cash,,PH-WEL-012,1,21.29,0,,2025-01-03
70,9,card,CB54C4411,PH-TOI-012,1,12.79,0,,2025-01-03
71,10,card,CDE049695,PP-CNG-007,6,1.29,0,,2025-01-03
71,10,card,CDE049695,MP-POR-007,3,3.69,0,,2025-01-03
71,10,card,CDE049695,FP-HER-008,1,2.09,0,,2025-01-03
72,10,cash,,SC-SAV-003,2,7.79,0,,2025-01-03
72,10,cash,,PH-OTC-012,1,12.79,0,,2025-01-03
72,10,cash,,PP-CNG-007,5,1.29,0,,2025-01-03
72,10,cash,,AB-SPI-010,1,35.59,0,,2025-01-03
72,10,cash,,FF-FVG-007,4,1.69,0,,2025-01-03
72,10,cash,,BN-BTW-009,4,0.99,0,,2025-01-03
73,10,cash,,SF-SPR-007,1,3.69,0,,2025-01-03
73,10,cash,,FF-DES-009,3,2.29,0,,2025-01-03
73,10,cash,,BB-PAS-007,4,1.69,0,,2025-01-03
73,10,cash,,HC-DET-003,1,10.09,0,,2025-01-03
74,10,cash,,MP-CHI-007,2,4.3,0,,2025-01-03
74,10,cash,,HC-KIT-010,1,11.59,0,,2025-01-03
74,10,cash,,PP-CNG-006,7,2.19,0,,2025-01-03
74,10,cash,,AB-SPI-001,1,32.99,0,,2025-01-03
74,10,cash,,DE-MIL-007,14,1.19,0,,2025-01-03
74,10,cash,,FP-HER-008,7,2.09,0,,2025-01-03
74,10,cash,,SC-NUT-003,1,8.09,0,,2025-01-03
74,10,cash,,BB-PAS-008,1,1.79,0,,2025-01-03
75,10,card,CF9C16F15,BB-PAS-008,3,1.79,0,,2025-01-03
75,10,card,CF9C16F15,SC-CHO-012,1,8.09,0,,2025-01-03
75,10,card,CF9C16F15,FP-HER-009,1,1.69,0,,2025-01-03
76,10,card,C2B4A5981,PH-OTC-010,1,14.19,0,,2025-01-03
76,10,card,C2B4A5981,SC-CHO-012,1,8.09,0,,2025-01-03
76,10,card,C2B4A5981,SF-SPR-004,1,3.09,0,,2025-01-03
76,10,card,C2B4A5981,PP-PAS-011,4,5.79,0,,2025-01-03
76,10,card,C2B4A5981,BN-BTW-003,2,2.59,0,,2025-01-03
76,10,card,C2B4A5981,HC-DET-005,1,9.39,0,,2025-01-03
77,10,card,C0EC1F491,AB-WIN-002,1,17.79,0,,2025-01-03
77,10,card,C0EC1F491,PH-VIT-011,1,16.29,0,,2025-01-03
78,10,card,C5384CDE0,FF-FVG-007,2,1.69,0,,2025-01-03
79,11,cash,,DE-MIL-007,9,1.19,0,,2025-01-03
79,11,cash,,FP-HER-008,9,2.09,0,,2025-01-03
79,11,cash,,BN-BTW-009,3,0.99,0,,2025-01-03
79,11,cash,,HC-KIT-010,1,11.59,0,,2025-01-03
79,11,cash,,FF-FVG-009,6,1.9,0,,2025-01-03
79,11,cash,,SC-NUT-011,1,7.79,0,,2025-01-03
79,11,cash,,PH-VIT-011,1,16.29,0,,2025-01-03
79,11,cash,,AB-WIN-005,1,11.15,0,,2025-01-03
79,11,cash,,SF-SPR-004,1,3.09,0,,2025-01-03
80,11,cash,,FF-ICE-009,1,2.19,0,,2025-01-03
80,11,cash,,SC-SAV-003,1,7.79,0,,2025-01-03
80,11,cash,,SF-SPR-007,1,3.69,0,,2025-01-03
80,11,cash,,BB-BKG-009,3,1.49,0,,2025-01-03
81,11,cash,,AB-WIN-005,1,11.15,0,,2025-01-03
81,11,cash,,BB-BKG-009,1,1.49,0,,2025-01-03
81,11,cash,,PH-WEL-012,1,21.29,0,,2025-01-03
82,11,card,CC40ECEB7,BN-COF-004,1,5.79,0,,2025-01-03
82,11,card,CC40ECEB7,PP-CNG-007,3,1.29,0,,2025-01-03
82,11,card,CC40ECEB7,SC-CHO-012,1,8.09,0,,2025-01-03
82,11,card,CC40ECEB7,HC-PAP-011,1,10.89,0,,2025-01-03
82,11,card,CC40ECEB7,PH-TOI-012,1,12.79,0,,2025-01-03
82,11,card,CC40ECEB7,SF-SPR-004,1,3.09,0,,2025-01-03
82,11,card,CC40ECEB7,BB-PAS-008,4,1.79,0,,2025-01-03
83,12,card,C913C95C2,FP-FRU-005,4,2.09,0,,2025-01-03
83,12,card,C913C95C2,HC-PAP-012,1,10.09,0,,2025-01-03
84,13,cash,,HC-PAP-001,1,12.99,0,,2025-01-03
85,13,cash,,PH-VIT-012,1,15.59,0,,2025-01-03
86,14,cash,,HC-KIT-012,1,10.09,0,,2025-01-03
86,14,cash,,PH-OTC-002,1,12.09,0,,2025-01-03
86,14,cash,,BB-FBR-009,8,1.59,0,,2025-01-03
86,14,cash,,SC-COO-011,1,8.45,0,,2025-01-03
87,14,card,C30BD5DFC,BB-FBR-009,6,1.59,0,,2025-01-03
87,14,card,C30BD5DFC,BN-COF-009,4,2.55,0,,2025-01-03
87,14,card,C30BD5DFC,FP-VEG-008,8,1.99,0,,2025-01-03
87,14,card,C30BD5DFC,MP-PRM-007,5,3.09,0,,2025-01-03
87,14,card,C30BD5DFC,DE-MIL-007,11,1.19,0,,2025-01-03
88,14,cash,,HC-KIT-010,2,11.59,0,,2025-01-03
88,14,cash,,FP-VEG-008,7,1.99,0,,2025-01-03
88,14,cash,,MP-PRM-007,2,3.09,0,,2025-01-03
88,14,cash,,PH-WEL-012,1,21.29,0,,2025-01-03
88,14,cash,,SF-SPR-009,2,2.69,0,,2025-01-03
88,14,cash,,DE-CRE-009,2,1.49,0,,2025-01-03
89,15,card,C8DDE6C40,PP-CNG-007,2,1.29,0,,2025-01-03
89,15,card,C8DDE6C40,BN-COF-004,1,5.79,0,,2025-01-03
90,15,card,C886B67C5,HC-CAG-003,1,13.0,0,,2025-01-03
90,15,card,C886B67C5,MP-POR-007,1,3.69,0,,2025-01-03
90,15,card,C886B67C5,BN-JUI-006,2,3.79,0,,2025-01-03
90,15,card,C886B67C5,SC-CHO-003,1,7.79,0,,2025-01-03
91,15,card,C02929D12,BB-BKG-007,1,1.59,0,,2025-01-03
91,15,card,C02929D12,SC-CAN-012,1,8.49,0,,2025-01-03
91,15,card,C02929D12,HC-DET-005,1,9.39,0,,2025-01-03
91,15,card,C02929D12,DE-MIL-008,5,1.1,0,,2025-01-03
92,15,card,C19A7FD87,PP-CNG-006,4,2.19,0,,2025-01-03
92,15,card,C19A7FD87,AB-SPI-004,1,19.79,0,,2025-01-03
92,15,card,C19A7FD87,PH-VIT-012,1,15.59,0,,2025-01-03
93,15,card,C9942374F,FF-DES-009,1,2.29,0,,2025-01-03
93,15,card,C9942374F,BB-PAS-008,3,1.79,0,,2025-01-03
94,16,card,C7D855ECF,PP-CNG-007,5,1.29,0,,2025-01-03
94,16,card,C7D855ECF,FP-VEG-007,4,2.09,0,,2025-01-03
94,16,card,C7D855ECF,PH-VIT-001,1,18.39,0,,2025-01-03
94,16,card,C7D855ECF,SC-CAN-012,1,8.49,0,,2025-01-03
95,17,card,C56E27D59,SC-CHO-010,1,8.79,0,,2025-01-03
95,17,card,C56E27D59,BN-BTW-009,5,0.99,0,,2025-01-03
95,17,card,C56E27D59,PP-CNG-007,2,1.29,0,,2025-01-03
95,17,card,C56E27D59,PH-WEL-010,1,18.39,0,,2025-01-03
95,17,card,C56E27D59,HC-PAP-011,1,10.89,0,,2025-01-03
95,17,card,C56E27D59,AB-WIN-003,1,22.39,0,,2025-01-03
95,17,card,C56E27D59,SF-SPR-007,1,3.69,0,,2025-01-03
96,17,card,C9C229EB8,HC-KIT-003,1,14.49,0,,2025-01-03
96,17,card,C9C229EB8,PH-OTC-012,1,12.79,0,,2025-01-03
96,17,card,C9C229EB8,SC-CHO-012,1,8.09,0,,2025-01-03
96,17,card,C9C229EB8,PP-CNG-006,8,2.19,0,,2025-01-03
96,17,card,C9C229EB8,BB-BKG-007,2,1.59,0,,2025-01-03
97,17,card,CB337FF2D,FF-ICE-009,1,2.19,0,,2025-01-03
97,17,card,CB337FF2D,MP-CHI-007,1,4.3,0,,2025-01-03
97,17,card,CB337FF2D,HC-CAG-011,1,11.59,0,,2025-01-03
98,17,cash,,BB-PAS-007,2,1.69,0,,2025-01-03
98,17,cash,,DE-MIL-007,8,1.19,0,,2025-01-03
99,17,card,C2A010AF8,SF-SPR-007,2,3.69,0,,2025-01-03
99,17,card,C2A010AF8,SC-SAV-003,1,7.79,0,,2025-01-03
99,17,card,C2A010AF8,BB-FBR-009,2,1.59,0,,2025-01-03
100,17,card,CABB01FB9,MP-PRM-009,1,2.65,0,,2025-01-03
100,17,card,CABB01FB9,PP-CNG-004,3,2.29,0,,2025-01-03
100,17,card,CABB01FB9,DE-MIL-007,4,1.19,0,,2025-01-03
100,17,card,CABB01FB9,FP-VEG-008,2,1.99,0,,2025-01-03
