kind,table,key,date,delta,note
void_pair,receipts,15900,2025-12-05,2,mis-ring of FF-FVG-009 voided at the till
void_pair,receipts,11768,2025-09-04,1,mis-ring of AB-SPI-010 voided at the till
void_pair,receipts,6831,2025-05-25,2,mis-ring of BN-JUI-006 voided at the till
void_pair,receipts,13882,2025-10-18,2,mis-ring of PP-OIL-005 voided at the till
void_pair,receipts,1927,2025-02-12,1,mis-ring of BB-PAS-008 voided at the till
void_pair,receipts,699,2025-01-15,2,mis-ring of SF-SPR-007 voided at the till
void_pair,receipts,5857,2025-05-06,2,mis-ring of DE-MIL-009 voided at the till
void_pair,receipts,10705,2025-08-12,2,mis-ring of FP-VEG-007 voided at the till
void_pair,receipts,10179,2025-07-31,2,mis-ring of SF-SPR-009 voided at the till
void_pair,receipts,4544,2025-04-08,1,mis-ring of SC-COO-003 voided at the till
void_pair,receipts,3318,2025-03-13,1,mis-ring of BB-BKG-009 voided at the till
void_pair,receipts,13768,2025-10-16,1,mis-ring of HC-CAG-003 voided at the till
void_pair,receipts,12965,2025-09-28,1,mis-ring of FP-HER-009 voided at the till
void_pair,receipts,3655,2025-03-20,2,mis-ring of BB-FBR-009 voided at the till
void_pair,receipts,14983,2025-11-14,1,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,12547,2025-09-20,1,mis-ring of MP-PRM-007 voided at the till
void_pair,receipts,5296,2025-04-25,1,mis-ring of MP-POR-007 voided at the till
void_pair,receipts,8028,2025-06-18,2,mis-ring of DE-YOG-008 voided at the till
void_pair,receipts,4126,2025-03-29,2,mis-ring of MP-PRM-007 voided at the till
void_pair,receipts,1192,2025-01-25,2,mis-ring of PP-CNG-004 voided at the till
void_pair,receipts,4180,2025-03-30,2,mis-ring of BN-BTW-009 voided at the till
void_pair,receipts,15481,2025-11-26,1,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,12448,2025-09-18,2,mis-ring of BB-PAS-008 voided at the till
void_pair,receipts,7457,2025-06-07,2,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,12849,2025-09-27,2,mis-ring of DE-MIL-007 voided at the till
void_pair,receipts,7140,2025-05-31,2,mis-ring of FP-VEG-007 voided at the till
void_pair,receipts,3488,2025-03-16,2,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,1634,2025-02-03,2,mis-ring of AB-SPI-001 voided at the till
void_pair,receipts,14252,2025-10-27,2,mis-ring of PP-CNG-004 voided at the till
void_pair,receipts,15486,2025-11-26,1,mis-ring of DE-CRE-009 voided at the till
void_pair,receipts,9920,2025-07-26,2,mis-ring of BB-PAS-008 voided at the till
void_pair,receipts,8382,2025-06-25,1,mis-ring of PP-CNG-005 voided at the till
void_pair,receipts,1331,2025-01-29,2,mis-ring of BB-BKG-007 voided at the till
void_pair,receipts,136,2025-01-04,1,mis-ring of PH-HYG-012 voided at the till
void_pair,receipts,12143,2025-09-12,1,mis-ring of BB-PAS-008 voided at the till
void_pair,receipts,9360,2025-07-16,2,mis-ring of DE-MIL-009 voided at the till
void_pair,receipts,11033,2025-08-19,1,mis-ring of FP-HER-009 voided at the till
void_pair,receipts,2091,2025-02-15,2,mis-ring of FP-HER-009 voided at the till
void_pair,receipts,8697,2025-07-03,2,mis-ring of SC-NUT-003 voided at the till
void_pair,receipts,8645,2025-07-01,2,mis-ring of FP-HER-007 voided at the till
void_pair,receipts,14113,2025-10-25,2,mis-ring of BN-BTW-009 voided at the till
void_pair,receipts,10386,2025-08-03,1,mis-ring of BB-BKG-009 voided at the till
void_pair,receipts,5595,2025-04-30,1,mis-ring of FP-FRU-005 voided at the till
void_pair,receipts,7147,2025-05-31,2,mis-ring of SC-SAV-003 voided at the till
void_pair,receipts,4547,2025-04-08,1,mis-ring of SF-SPR-007 voided at the till
void_pair,receipts,7417,2025-06-06,2,mis-ring of PP-CNG-004 voided at the till
void_pair,receipts,12215,2025-09-13,2,mis-ring of SF-SPR-004 voided at the till
void_pair,receipts,9166,2025-07-12,1,mis-ring of SC-NUT-010 voided at the till
void_pair,receipts,967,2025-01-20,1,mis-ring of PP-PAS-011 voided at the till
void_pair,receipts,6791,2025-05-25,2,mis-ring of FP-VEG-008 voided at the till
void_pair,receipts,10470,2025-08-06,1,mis-ring of AB-SPI-010 voided at the till
void_pair,receipts,337,2025-01-08,1,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,14439,2025-11-01,1,mis-ring of MP-PRM-006 voided at the till
void_pair,receipts,5129,2025-04-20,1,mis-ring of MP-PRM-007 voided at the till
void_pair,receipts,10879,2025-08-16,2,mis-ring of FP-HER-007 voided at the till
void_pair,receipts,7053,2025-05-30,2,mis-ring of BB-PAS-008 voided at the till
void_pair,receipts,10742,2025-08-13,1,mis-ring of MP-PRM-007 voided at the till
hour_glitch,receipts,8196,2025-06-21,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6782,2025-05-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4879,2025-04-16,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7581,2025-06-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11794,2025-09-04,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15144,2025-11-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11165,2025-08-22,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14941,2025-11-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9927,2025-07-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6094,2025-05-11,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,8814,2025-07-05,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4918,2025-04-17,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10753,2025-08-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10804,2025-08-14,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12568,2025-09-20,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14886,2025-11-11,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12569,2025-09-20,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15030,2025-11-15,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6003,2025-05-10,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15427,2025-11-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2482,2025-02-23,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2068,2025-02-15,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,1788,2025-02-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11753,2025-09-03,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,3215,2025-03-10,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10527,2025-08-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,834,2025-01-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,816,2025-01-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2596,2025-02-27,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12012,2025-09-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5039,2025-04-19,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9894,2025-07-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15885,2025-12-05,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6720,2025-05-24,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,1747,2025-02-07,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7567,2025-06-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11862,2025-09-06,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,8543,2025-06-28,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,8393,2025-06-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5159,2025-04-21,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11144,2025-08-21,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,13626,2025-10-12,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10915,2025-08-16,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2867,2025-03-04,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14561,2025-11-03,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,13513,2025-10-11,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,1952,2025-02-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9488,2025-07-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,3859,2025-03-23,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5304,2025-04-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9703,2025-07-22,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,341,2025-01-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,16353,2025-12-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6814,2025-05-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12403,2025-09-17,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,16891,2025-12-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,16324,2025-12-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,3337,2025-03-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5138,2025-04-20,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11570,2025-08-30,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11987,2025-09-07,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4194,2025-03-30,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5848,2025-05-05,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4024,2025-03-27,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14107,2025-10-24,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7836,2025-06-14,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10695,2025-08-11,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,17087,2025-12-29,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7734,2025-06-12,0,hour overwritten with the 0 placeholder
payment_variant,receipts,182,2025-01-04,0,'card' recorded as 'CARD'
payment_variant,receipts,4532,2025-04-07,0,'card' recorded as 'CARD'
payment_variant,receipts,14683,2025-11-06,0,'cash' recorded as 'Cash'
payment_variant,receipts,3516,2025-03-16,0,'cash' recorded as 'Cash'
payment_variant,receipts,3806,2025-03-22,0,'cash' recorded as 'CASH'
payment_variant,receipts,2384,2025-02-22,0,'card' recorded as 'Card'
payment_variant,receipts,1184,2025-01-25,0,'card' recorded as 'Card'
payment_variant,receipts,9503,2025-07-19,0,'card' recorded as 'Card'
payment_variant,receipts,16400,2025-12-14,0,'card' recorded as 'CARD'
payment_variant,receipts,13865,2025-10-18,0,'card' recorded as 'CARD'
payment_variant,receipts,12464,2025-09-19,0,'card' recorded as 'Card'
payment_variant,receipts,5972,2025-05-09,0,'cash' recorded as 'CASH'
payment_variant,receipts,4815,2025-04-13,0,'card' recorded as 'CARD'
payment_variant,receipts,9966,2025-07-26,0,'card' recorded as 'CARD'
payment_variant,receipts,12286,2025-09-14,0,'card' recorded as 'Card'
payment_variant,receipts,4248,2025-04-01,0,'card' recorded as 'Card'
payment_variant,receipts,2353,2025-02-22,0,'cash' recorded as 'CASH'
payment_variant,receipts,5876,2025-05-06,0,'card' recorded as 'Card'
payment_variant,receipts,10672,2025-08-11,0,'cash' recorded as 'Cash'
payment_variant,receipts,5296,2025-04-25,0,'cash' recorded as 'Cash'
payment_variant,receipts,5793,2025-05-04,0,'card' recorded as 'CARD'
payment_variant,receipts,5332,2025-04-25,0,'card' recorded as 'CARD'
payment_variant,receipts,2827,2025-03-02,0,'card' recorded as 'Card'
payment_variant,receipts,12357,2025-09-16,0,'card' recorded as 'Card'
payment_variant,receipts,17119,2025-12-31,0,'card' recorded as 'CARD'
payment_variant,receipts,16891,2025-12-26,0,'card' recorded as 'Card'
payment_variant,receipts,982,2025-01-20,0,'card' recorded as 'Card'
payment_variant,receipts,11689,2025-09-01,0,'cash' recorded as 'Cash'
payment_variant,receipts,10931,2025-08-16,0,'card' recorded as 'CARD'
payment_variant,receipts,7548,2025-06-08,0,'card' recorded as 'CARD'
payment_variant,receipts,5237,2025-04-23,0,'cash' recorded as 'CASH'
payment_variant,receipts,9583,2025-07-19,0,'cash' recorded as 'cash '
payment_variant,receipts,15759,2025-12-01,0,'card' recorded as 'CARD'
payment_variant,receipts,13388,2025-10-08,0,'cash' recorded as 'CASH'
payment_variant,receipts,307,2025-01-07,0,'cash' recorded as 'Cash'
payment_variant,receipts,2296,2025-02-21,0,'cash' recorded as 'CASH'
payment_variant,receipts,7090,2025-05-31,0,'card' recorded as 'Card'
payment_variant,receipts,15970,2025-12-06,0,'card' recorded as 'Card'
payment_variant,receipts,8487,2025-06-28,0,'card' recorded as 'CARD'
payment_variant,receipts,15470,2025-11-26,0,'card' recorded as 'CARD'
payment_variant,receipts,7342,2025-06-05,0,'card' recorded as 'CARD'
payment_variant,receipts,14791,2025-11-08,0,'cash' recorded as 'Cash'
payment_variant,receipts,13007,2025-09-30,0,'card' recorded as 'Card'
payment_variant,receipts,3486,2025-03-15,0,'cash' recorded as 'cash '
payment_variant,receipts,4285,2025-04-02,0,'card' recorded as 'CARD'
payment_variant,receipts,13118,2025-10-03,0,'card' recorded as 'CARD'
payment_variant,receipts,2845,2025-03-03,0,'card' recorded as 'CARD'
payment_variant,receipts,2527,2025-02-25,0,'card' recorded as 'Card'
payment_variant,receipts,3468,2025-03-15,0,'card' recorded as 'CARD'
payment_variant,receipts,10892,2025-08-16,0,'card' recorded as 'Card'
payment_variant,receipts,2815,2025-03-02,0,'card' recorded as 'Card'
payment_variant,receipts,190,2025-01-04,0,'card' recorded as 'CARD'
payment_variant,receipts,11256,2025-08-23,0,'card' recorded as 'Card'
payment_variant,receipts,16772,2025-12-21,0,'cash' recorded as 'Cash'
payment_variant,receipts,11287,2025-08-23,0,'cash' recorded as 'CASH'
payment_variant,receipts,14113,2025-10-25,0,'card' recorded as 'CARD'
payment_variant,receipts,3773,2025-03-22,0,'cash' recorded as 'Cash'
payment_variant,receipts,1120,2025-01-24,0,'cash' recorded as 'Cash'
payment_variant,receipts,10648,2025-08-10,0,'cash' recorded as 'Cash'
payment_variant,receipts,9221,2025-07-12,0,'card' recorded as 'CARD'
payment_variant,receipts,1224,2025-01-26,0,'card' recorded as 'Card'
payment_variant,receipts,11093,2025-08-20,0,'card' recorded as 'CARD'
payment_variant,receipts,11571,2025-08-30,0,'card' recorded as 'CARD'
payment_variant,receipts,1172,2025-01-25,0,'cash' recorded as 'cash '
payment_variant,receipts,16533,2025-12-17,0,'card' recorded as 'CARD'
payment_variant,receipts,647,2025-01-14,0,'card' recorded as 'CARD'
payment_variant,receipts,16860,2025-12-24,0,'card' recorded as 'Card'
payment_variant,receipts,10540,2025-08-09,0,'card' recorded as 'Card'
payment_variant,receipts,478,2025-01-11,0,'cash' recorded as 'CASH'
payment_variant,receipts,15639,2025-11-29,0,'card' recorded as 'CARD'
payment_variant,receipts,526,2025-01-11,0,'card' recorded as 'Card'
payment_variant,receipts,12215,2025-09-13,0,'card' recorded as 'Card'
payment_variant,receipts,6452,2025-05-18,0,'card' recorded as 'Card'
payment_variant,receipts,16050,2025-12-07,0,'card' recorded as 'CARD'
payment_variant,receipts,10454,2025-08-06,0,'card' recorded as 'Card'
payment_variant,receipts,528,2025-01-11,0,'card' recorded as 'CARD'
payment_variant,receipts,3825,2025-03-22,0,'card' recorded as 'CARD'
payment_variant,receipts,4556,2025-04-08,0,'cash' recorded as 'Cash'
payment_variant,receipts,9254,2025-07-13,0,'card' recorded as 'Card'
payment_variant,receipts,11926,2025-09-06,0,'card' recorded as 'Card'
payment_variant,receipts,12514,2025-09-20,0,'card' recorded as 'CARD'
payment_variant,receipts,10768,2025-08-13,0,'cash' recorded as 'Cash'
payment_variant,receipts,314,2025-01-07,0,'card' recorded as 'Card'
payment_variant,receipts,1022,2025-01-22,0,'card' recorded as 'CARD'
payment_variant,receipts,7332,2025-06-05,0,'cash' recorded as 'CASH'
payment_variant,receipts,277,2025-01-05,0,'card' recorded as 'Card'
payment_variant,receipts,8385,2025-06-26,0,'card' recorded as 'Card'
payment_variant,receipts,6450,2025-05-18,0,'card' recorded as 'CARD'
payment_variant,receipts,15940,2025-12-06,0,'card' recorded as 'Card'
payment_variant,receipts,10893,2025-08-16,0,'cash' recorded as 'Cash'
payment_variant,receipts,1653,2025-02-05,0,'cash' recorded as 'Cash'
payment_variant,receipts,3393,2025-03-14,0,'card' recorded as 'CARD'
payment_variant,receipts,8621,2025-06-30,0,'card' recorded as 'Card'
payment_variant,receipts,10493,2025-08-07,0,'cash' recorded as 'cash '
payment_variant,receipts,16684,2025-12-20,0,'cash' recorded as 'cash '
payment_variant,receipts,15184,2025-11-19,0,'cash' recorded as 'Cash'
payment_variant,receipts,11552,2025-08-30,0,'cash' recorded as 'CASH'
payment_variant,receipts,16701,2025-12-20,0,'card' recorded as 'Card'
payment_variant,receipts,15189,2025-11-19,0,'cash' recorded as 'Cash'
payment_variant,receipts,6988,2025-05-29,0,'card' recorded as 'CARD'
payment_variant,receipts,312,2025-01-07,0,'card' recorded as 'CARD'
payment_variant,receipts,13212,2025-10-04,0,'cash' recorded as 'Cash'
payment_variant,receipts,12470,2025-09-19,0,'cash' recorded as 'Cash'
payment_variant,receipts,1906,2025-02-12,0,'card' recorded as 'Card'
payment_variant,receipts,3097,2025-03-08,0,'card' recorded as 'Card'
payment_variant,receipts,988,2025-01-20,0,'cash' recorded as 'Cash'
payment_variant,receipts,5313,2025-04-25,0,'cash' recorded as 'CASH'
payment_variant,receipts,4087,2025-03-28,0,'cash' recorded as 'cash '
payment_variant,receipts,11908,2025-09-06,0,'card' recorded as 'CARD'
payment_variant,receipts,12901,2025-09-28,0,'card' recorded as 'CARD'
payment_variant,receipts,14122,2025-10-25,0,'card' recorded as 'CARD'
payment_variant,receipts,9059,2025-07-10,0,'card' recorded as 'CARD'
payment_variant,receipts,6494,2025-05-20,0,'cash' recorded as 'Cash'
payment_variant,receipts,15795,2025-12-02,0,'cash' recorded as 'cash '
payment_variant,receipts,16821,2025-12-23,0,'cash' recorded as 'Cash'
payment_variant,receipts,1599,2025-02-02,0,'cash' recorded as 'CASH'
payment_variant,receipts,16849,2025-12-24,0,'cash' recorded as 'Cash'
payment_variant,receipts,7326,2025-06-05,0,'cash' recorded as 'cash '
payment_variant,receipts,13556,2025-10-11,0,'card' recorded as 'Card'
payment_variant,receipts,10140,2025-07-30,0,'card' recorded as 'CARD'
payment_variant,receipts,9383,2025-07-16,0,'card' recorded as 'CARD'
payment_variant,receipts,15398,2025-11-24,0,'cash' recorded as 'cash '
payment_variant,receipts,5186,2025-04-21,0,'card' recorded as 'CARD'
payment_variant,receipts,16278,2025-12-12,0,'cash' recorded as 'Cash'
payment_variant,receipts,3288,2025-03-12,0,'card' recorded as 'CARD'
payment_variant,receipts,7558,2025-06-08,0,'card' recorded as 'CARD'
payment_variant,receipts,6718,2025-05-24,0,'card' recorded as 'CARD'
payment_variant,receipts,6142,2025-05-12,0,'card' recorded as 'CARD'
payment_variant,receipts,15492,2025-11-26,0,'card' recorded as 'Card'
payment_variant,receipts,15689,2025-11-30,0,'card' recorded as 'CARD'
payment_variant,receipts,5557,2025-04-29,0,'cash' recorded as 'cash '
payment_variant,receipts,10466,2025-08-06,0,'cash' recorded as 'Cash'
payment_variant,receipts,9490,2025-07-18,0,'card' recorded as 'Card'
payment_variant,receipts,6141,2025-05-12,0,'cash' recorded as 'cash '
payment_variant,receipts,10292,2025-08-02,0,'cash' recorded as 'Cash'
payment_variant,receipts,16698,2025-12-20,0,'card' recorded as 'Card'
payment_variant,receipts,14495,2025-11-02,0,'card' recorded as 'CARD'
payment_variant,receipts,4224,2025-03-31,0,'card' recorded as 'Card'
payment_variant,receipts,7299,2025-06-04,0,'cash' recorded as 'cash '
payment_variant,receipts,12869,2025-09-27,0,'card' recorded as 'CARD'
payment_variant,receipts,9230,2025-07-13,0,'card' recorded as 'CARD'
payment_variant,receipts,1708,2025-02-06,0,'cash' recorded as 'cash '
payment_variant,receipts,2137,2025-02-16,0,'card' recorded as 'Card'
payment_variant,receipts,4675,2025-04-11,0,'cash' recorded as 'CASH'
payment_variant,receipts,2409,2025-02-22,0,'card' recorded as 'CARD'
payment_variant,receipts,4797,2025-04-13,0,'card' recorded as 'Card'
payment_variant,receipts,8272,2025-06-22,0,'card' recorded as 'CARD'
payment_variant,receipts,5255,2025-04-24,0,'card' recorded as 'CARD'
payment_variant,receipts,9655,2025-07-20,0,'card' recorded as 'CARD'
payment_variant,receipts,4246,2025-04-01,0,'cash' recorded as 'cash '
payment_variant,receipts,13018,2025-09-30,0,'card' recorded as 'Card'
payment_variant,receipts,14847,2025-11-10,0,'cash' recorded as 'Cash'
payment_variant,receipts,6771,2025-05-24,0,'card' recorded as 'Card'
payment_variant,receipts,11079,2025-08-20,0,'card' recorded as 'Card'
payment_variant,receipts,9783,2025-07-24,0,'cash' recorded as 'Cash'
payment_variant,receipts,5445,2025-04-26,0,'card' recorded as 'CARD'
payment_variant,receipts,1707,2025-02-06,0,'cash' recorded as 'CASH'
payment_variant,receipts,1860,2025-02-09,0,'card' recorded as 'Card'
payment_variant,receipts,14849,2025-11-10,0,'cash' recorded as 'cash '
payment_variant,receipts,4190,2025-03-30,0,'cash' recorded as 'cash '
payment_variant,receipts,11920,2025-09-06,0,'card' recorded as 'CARD'
payment_variant,receipts,16844,2025-12-24,0,'card' recorded as 'CARD'
payment_variant,receipts,4684,2025-04-11,0,'card' recorded as 'Card'
payment_variant,receipts,8674,2025-07-02,0,'card' recorded as 'Card'
payment_variant,receipts,12573,2025-09-20,0,'cash' recorded as 'Cash'
payment_variant,receipts,16764,2025-12-21,0,'cash' recorded as 'CASH'
payment_variant,receipts,10356,2025-08-03,0,'card' recorded as 'CARD'
payment_variant,receipts,14109,2025-10-24,0,'cash' recorded as 'CASH'
payment_variant,receipts,2446,2025-02-23,0,'card' recorded as 'CARD'
payment_variant,receipts,12926,2025-09-28,0,'cash' recorded as 'CASH'
payment_variant,receipts,7290,2025-06-04,0,'card' recorded as 'Card'
payment_variant,receipts,7944,2025-06-16,0,'card' recorded as 'Card'
payment_variant,receipts,3279,2025-03-12,0,'cash' recorded as 'CASH'
payment_variant,receipts,8631,2025-06-30,0,'card' recorded as 'Card'
payment_variant,receipts,10539,2025-08-08,0,'card' recorded as 'CARD'
payment_variant,receipts,7236,2025-06-02,0,'card' recorded as 'Card'
payment_variant,receipts,9318,2025-07-15,0,'card' recorded as 'CARD'
payment_variant,receipts,2952,2025-03-05,0,'card' recorded as 'Card'
payment_variant,receipts,6560,2025-05-21,0,'cash' recorded as 'cash '
payment_variant,receipts,8182,2025-06-21,0,'cash' recorded as 'cash '
payment_variant,receipts,10000,2025-07-27,0,'card' recorded as 'CARD'
payment_variant,receipts,15096,2025-11-16,0,'card' recorded as 'Card'
payment_variant,receipts,2632,2025-02-28,0,'card' recorded as 'CARD'
payment_variant,receipts,14339,2025-10-30,0,'cash' recorded as 'CASH'
payment_variant,receipts,14368,2025-10-31,0,'cash' recorded as 'CASH'
payment_variant,receipts,10015,2025-07-27,0,'cash' recorded as 'cash '
payment_variant,receipts,14721,2025-11-07,0,'cash' recorded as 'Cash'
payment_variant,receipts,6259,2025-05-15,0,'cash' recorded as 'CASH'
payment_variant,receipts,8527,2025-06-28,0,'cash' recorded as 'CASH'
payment_variant,receipts,11149,2025-08-22,0,'card' recorded as 'CARD'
payment_variant,receipts,9324,2025-07-15,0,'card' recorded as 'Card'
payment_variant,receipts,17067,2025-12-29,0,'card' recorded as 'CARD'
payment_variant,receipts,5457,2025-04-27,0,'card' recorded as 'CARD'
payment_variant,receipts,10258,2025-08-02,0,'card' recorded as 'Card'
