kind,table,key,date,delta,note
void_pair,receipts,12235,2025-09-13,2,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,9182,2025-07-12,1,mis-ring of FF-ICE-009 voided at the till
void_pair,receipts,968,2025-01-20,1,mis-ring of PP-PAS-011 voided at the till
void_pair,receipts,6802,2025-05-25,2,mis-ring of FP-VEG-008 voided at the till
void_pair,receipts,10487,2025-08-07,1,mis-ring of FP-HER-007 voided at the till
void_pair,receipts,337,2025-01-08,1,mis-ring of FF-FVG-008 voided at the till
void_pair,receipts,14462,2025-11-01,1,mis-ring of DE-MIL-009 voided at the till
void_pair,receipts,5137,2025-04-20,1,mis-ring of MP-PRM-007 voided at the till
void_pair,receipts,10896,2025-08-16,2,mis-ring of DE-MIL-009 voided at the till
void_pair,receipts,7065,2025-05-30,2,mis-ring of BB-PAS-008 voided at the till
void_pair,receipts,10759,2025-08-13,1,mis-ring of FP-HER-009 voided at the till
hour_glitch,receipts,8209,2025-06-21,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6793,2025-05-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4887,2025-04-16,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7593,2025-06-09,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11813,2025-09-05,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15169,2025-11-19,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11183,2025-08-23,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14965,2025-11-14,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9943,2025-07-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6104,2025-05-11,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,8829,2025-07-05,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4927,2025-04-17,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10771,2025-08-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10822,2025-08-15,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12588,2025-09-20,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14910,2025-11-12,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12590,2025-09-21,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15055,2025-11-15,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6013,2025-05-10,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15452,2025-11-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2486,2025-02-24,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2072,2025-02-15,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,1791,2025-02-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11773,2025-09-04,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,3221,2025-03-10,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10545,2025-08-09,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,836,2025-01-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,817,2025-01-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2601,2025-02-27,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12032,2025-09-10,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5047,2025-04-19,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9910,2025-07-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,15911,2025-12-05,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6731,2025-05-24,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,1750,2025-02-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7580,2025-06-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11881,2025-09-06,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,8557,2025-06-29,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,8407,2025-06-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5168,2025-04-21,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11162,2025-08-22,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,13648,2025-10-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10933,2025-08-17,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,2871,2025-03-04,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14584,2025-11-04,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,13535,2025-10-11,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,1956,2025-02-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9504,2025-07-19,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,3865,2025-03-23,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5312,2025-04-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,9719,2025-07-23,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,341,2025-01-08,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,16380,2025-12-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,6825,2025-05-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12423,2025-09-18,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,16919,2025-12-26,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,16351,2025-12-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,3342,2025-03-13,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5146,2025-04-20,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,11589,2025-08-30,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,12006,2025-09-09,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4201,2025-03-30,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,5857,2025-05-06,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,4031,2025-03-27,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,14130,2025-10-25,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7849,2025-06-14,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,10712,2025-08-12,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,17115,2025-12-30,0,hour overwritten with the 0 placeholder
hour_glitch,receipts,7747,2025-06-12,0,hour overwritten with the 0 placeholder
payment_variant,receipts,182,2025-01-04,0,'card' recorded as 'CARD'
payment_variant,receipts,4539,2025-04-08,0,'card' recorded as 'CARD'
payment_variant,receipts,14708,2025-11-07,0,'card' recorded as 'Card'
payment_variant,receipts,3522,2025-03-16,0,'cash' recorded as 'Cash'
payment_variant,receipts,3812,2025-03-22,0,'card' recorded as 'Card'
payment_variant,receipts,2388,2025-02-22,0,'cash' recorded as 'Cash'
payment_variant,receipts,1186,2025-01-25,0,'card' recorded as 'Card'
payment_variant,receipts,9519,2025-07-19,0,'cash' recorded as 'Cash'
payment_variant,receipts,16427,2025-12-14,0,'card' recorded as 'CARD'
payment_variant,receipts,13887,2025-10-19,0,'card' recorded as 'CARD'
payment_variant,receipts,12485,2025-09-19,0,'card' recorded as 'Card'
payment_variant,receipts,5982,2025-05-10,0,'card' recorded as 'CARD'
payment_variant,receipts,4823,2025-04-14,0,'card' recorded as 'CARD'
payment_variant,receipts,9982,2025-07-27,0,'card' recorded as 'CARD'
payment_variant,receipts,12306,2025-09-15,0,'card' recorded as 'Card'
payment_variant,receipts,4255,2025-04-01,0,'card' recorded as 'Card'
payment_variant,receipts,2357,2025-02-22,0,'card' recorded as 'Card'
payment_variant,receipts,5886,2025-05-07,0,'cash' recorded as 'Cash'
payment_variant,receipts,10689,2025-08-11,0,'card' recorded as 'Card'
payment_variant,receipts,5305,2025-04-25,0,'card' recorded as 'Card'
payment_variant,receipts,5803,2025-05-04,0,'cash' recorded as 'CASH'
payment_variant,receipts,5341,2025-04-25,0,'cash' recorded as 'cash '
payment_variant,receipts,2831,2025-03-02,0,'card' recorded as 'Card'
payment_variant,receipts,12377,2025-09-17,0,'card' recorded as 'Card'
payment_variant,receipts,17147,2025-12-31,0,'card' recorded as 'CARD'
payment_variant,receipts,16918,2025-12-26,0,'cash' recorded as 'CASH'
payment_variant,receipts,983,2025-01-20,0,'card' recorded as 'Card'
payment_variant,receipts,11708,2025-09-03,0,'cash' recorded as 'Cash'
payment_variant,receipts,10949,2025-08-17,0,'card' recorded as 'CARD'
payment_variant,receipts,7560,2025-06-08,0,'card' recorded as 'CARD'
payment_variant,receipts,5246,2025-04-23,0,'card' recorded as 'Card'
payment_variant,receipts,9598,2025-07-20,0,'card' recorded as 'CARD'
payment_variant,receipts,15785,2025-12-02,0,'card' recorded as 'CARD'
payment_variant,receipts,13410,2025-10-09,0,'cash' recorded as 'CASH'
payment_variant,receipts,307,2025-01-07,0,'cash' recorded as 'Cash'
payment_variant,receipts,2300,2025-02-21,0,'cash' recorded as 'CASH'
payment_variant,receipts,7101,2025-05-31,0,'cash' recorded as 'Cash'
payment_variant,receipts,15996,2025-12-06,0,'cash' recorded as 'CASH'
payment_variant,receipts,8501,2025-06-28,0,'cash' recorded as 'CASH'
payment_variant,receipts,15496,2025-11-26,0,'card' recorded as 'CARD'
payment_variant,receipts,7354,2025-06-05,0,'card' recorded as 'CARD'
payment_variant,receipts,14815,2025-11-09,0,'cash' recorded as 'Cash'
payment_variant,receipts,13029,2025-10-01,0,'card' recorded as 'Card'
payment_variant,receipts,3492,2025-03-16,0,'card' recorded as 'CARD'
payment_variant,receipts,4292,2025-04-03,0,'card' recorded as 'CARD'
payment_variant,receipts,13139,2025-10-04,0,'card' recorded as 'CARD'
payment_variant,receipts,2849,2025-03-03,0,'card' recorded as 'CARD'
payment_variant,receipts,2531,2025-02-26,0,'card' recorded as 'Card'
payment_variant,receipts,3473,2025-03-15,0,'card' recorded as 'CARD'
payment_variant,receipts,10910,2025-08-16,0,'card' recorded as 'Card'
payment_variant,receipts,2819,2025-03-02,0,'card' recorded as 'Card'
payment_variant,receipts,191,2025-01-04,0,'cash' recorded as 'cash '
payment_variant,receipts,11274,2025-08-23,0,'cash' recorded as 'Cash'
payment_variant,receipts,16799,2025-12-21,0,'card' recorded as 'Card'
payment_variant,receipts,11305,2025-08-24,0,'card' recorded as 'CARD'
payment_variant,receipts,14136,2025-10-25,0,'cash' recorded as 'cash '
payment_variant,receipts,3779,2025-03-22,0,'card' recorded as 'Card'
payment_variant,receipts,1122,2025-01-24,0,'card' recorded as 'Card'
payment_variant,receipts,10665,2025-08-11,0,'card' recorded as 'Card'
payment_variant,receipts,9236,2025-07-13,0,'cash' recorded as 'cash '
payment_variant,receipts,1226,2025-01-26,0,'card' recorded as 'Card'
payment_variant,receipts,11111,2025-08-21,0,'card' recorded as 'CARD'
payment_variant,receipts,11590,2025-08-30,0,'card' recorded as 'CARD'
payment_variant,receipts,1174,2025-01-25,0,'card' recorded as 'CARD'
payment_variant,receipts,16560,2025-12-17,0,'card' recorded as 'CARD'
payment_variant,receipts,648,2025-01-14,0,'card' recorded as 'CARD'
payment_variant,receipts,16888,2025-12-24,0,'card' recorded as 'Card'
payment_variant,receipts,10557,2025-08-09,0,'cash' recorded as 'Cash'
payment_variant,receipts,478,2025-01-11,0,'cash' recorded as 'CASH'
payment_variant,receipts,15665,2025-11-29,0,'card' recorded as 'CARD'
payment_variant,receipts,527,2025-01-11,0,'cash' recorded as 'Cash'
payment_variant,receipts,12235,2025-09-13,0,'card' recorded as 'Card'
payment_variant,receipts,6462,2025-05-18,0,'card' recorded as 'Card'
payment_variant,receipts,16077,2025-12-07,0,'card' recorded as 'CARD'
payment_variant,receipts,10471,2025-08-06,0,'card' recorded as 'Card'
payment_variant,receipts,529,2025-01-11,0,'card' recorded as 'CARD'
payment_variant,receipts,3831,2025-03-22,0,'card' recorded as 'CARD'
payment_variant,receipts,4563,2025-04-09,0,'cash' recorded as 'Cash'
payment_variant,receipts,9269,2025-07-13,0,'cash' recorded as 'Cash'
payment_variant,receipts,11945,2025-09-07,0,'card' recorded as 'Card'
payment_variant,receipts,12535,2025-09-20,0,'card' recorded as 'CARD'
payment_variant,receipts,10786,2025-08-14,0,'card' recorded as 'Card'
payment_variant,receipts,315,2025-01-07,0,'card' recorded as 'Card'
payment_variant,receipts,1024,2025-01-22,0,'cash' recorded as 'CASH'
payment_variant,receipts,7344,2025-06-05,0,'card' recorded as 'CARD'
payment_variant,receipts,278,2025-01-06,0,'card' recorded as 'Card'
payment_variant,receipts,8399,2025-06-26,0,'card' recorded as 'Card'
payment_variant,receipts,6461,2025-05-18,0,'card' recorded as 'CARD'
payment_variant,receipts,15966,2025-12-06,0,'cash' recorded as 'CASH'
payment_variant,receipts,10911,2025-08-16,0,'cash' recorded as 'Cash'
payment_variant,receipts,1656,2025-02-05,0,'cash' recorded as 'Cash'
payment_variant,receipts,3398,2025-03-14,0,'card' recorded as 'CARD'
payment_variant,receipts,8636,2025-07-01,0,'card' recorded as 'Card'
payment_variant,receipts,10511,2025-08-08,0,'cash' recorded as 'cash '
payment_variant,receipts,16711,2025-12-20,0,'card' recorded as 'CARD'
payment_variant,receipts,15209,2025-11-20,0,'card' recorded as 'Card'
payment_variant,receipts,11571,2025-08-30,0,'card' recorded as 'CARD'
payment_variant,receipts,16729,2025-12-20,0,'card' recorded as 'Card'
payment_variant,receipts,15214,2025-11-20,0,'card' recorded as 'Card'
payment_variant,receipts,7000,2025-05-29,0,'card' recorded as 'CARD'
payment_variant,receipts,312,2025-01-07,0,'card' recorded as 'CARD'
payment_variant,receipts,13234,2025-10-05,0,'card' recorded as 'Card'
payment_variant,receipts,12490,2025-09-19,0,'card' recorded as 'Card'
payment_variant,receipts,1909,2025-02-12,0,'cash' recorded as 'CASH'
payment_variant,receipts,3102,2025-03-08,0,'cash' recorded as 'Cash'
payment_variant,receipts,990,2025-01-20,0,'card' recorded as 'Card'
payment_variant,receipts,5322,2025-04-25,0,'card' recorded as 'Card'
payment_variant,receipts,4094,2025-03-29,0,'card' recorded as 'CARD'
payment_variant,receipts,11928,2025-09-07,0,'card' recorded as 'CARD'
payment_variant,receipts,12923,2025-09-28,0,'cash' recorded as 'cash '
payment_variant,receipts,14145,2025-10-25,0,'cash' recorded as 'CASH'
payment_variant,receipts,9074,2025-07-11,0,'cash' recorded as 'CASH'
payment_variant,receipts,6505,2025-05-20,0,'cash' recorded as 'Cash'
payment_variant,receipts,15821,2025-12-03,0,'card' recorded as 'CARD'
payment_variant,receipts,16848,2025-12-24,0,'card' recorded as 'Card'
payment_variant,receipts,1602,2025-02-02,0,'cash' recorded as 'CASH'
payment_variant,receipts,16877,2025-12-24,0,'card' recorded as 'Card'
payment_variant,receipts,7338,2025-06-05,0,'cash' recorded as 'cash '
payment_variant,receipts,13579,2025-10-12,0,'card' recorded as 'Card'
payment_variant,receipts,10156,2025-07-31,0,'card' recorded as 'CARD'
payment_variant,receipts,9399,2025-07-17,0,'card' recorded as 'CARD'
payment_variant,receipts,15423,2025-11-25,0,'cash' recorded as 'cash '
payment_variant,receipts,5194,2025-04-22,0,'cash' recorded as 'cash '
payment_variant,receipts,16304,2025-12-12,0,'card' recorded as 'Card'
payment_variant,receipts,3293,2025-03-13,0,'card' recorded as 'CARD'
payment_variant,receipts,7570,2025-06-08,0,'card' recorded as 'CARD'
payment_variant,receipts,6729,2025-05-24,0,'cash' recorded as 'cash '
payment_variant,receipts,6152,2025-05-12,0,'card' recorded as 'CARD'
payment_variant,receipts,15517,2025-11-27,0,'card' recorded as 'Card'
payment_variant,receipts,15715,2025-11-30,0,'card' recorded as 'CARD'
payment_variant,receipts,5567,2025-04-29,0,'cash' recorded as 'cash '
payment_variant,receipts,10483,2025-08-07,0,'card' recorded as 'Card'
payment_variant,receipts,9506,2025-07-19,0,'cash' recorded as 'CASH'
payment_variant,receipts,6151,2025-05-12,0,'cash' recorded as 'cash '
payment_variant,receipts,10309,2025-08-02,0,'card' recorded as 'Card'
payment_variant,receipts,16725,2025-12-20,0,'card' recorded as 'Card'
payment_variant,receipts,14519,2025-11-02,0,'card' recorded as 'CARD'
payment_variant,receipts,4231,2025-04-01,0,'card' recorded as 'Card'
payment_variant,receipts,7311,2025-06-04,0,'card' recorded as 'CARD'
payment_variant,receipts,12890,2025-09-28,0,'card' recorded as 'CARD'
payment_variant,receipts,9245,2025-07-13,0,'cash' recorded as 'cash '
payment_variant,receipts,1711,2025-02-06,0,'card' recorded as 'CARD'
payment_variant,receipts,2140,2025-02-16,0,'card' recorded as 'Card'
payment_variant,receipts,4683,2025-04-11,0,'card' recorded as 'Card'
payment_variant,receipts,2413,2025-02-22,0,'card' recorded as 'CARD'
payment_variant,receipts,4805,2025-04-13,0,'card' recorded as 'Card'
payment_variant,receipts,8286,2025-06-23,0,'card' recorded as 'CARD'
payment_variant,receipts,5263,2025-04-24,0,'cash' recorded as 'cash '
payment_variant,receipts,9671,2025-07-21,0,'card' recorded as 'CARD'
payment_variant,receipts,4253,2025-04-01,0,'card' recorded as 'CARD'
payment_variant,receipts,13040,2025-10-02,0,'cash' recorded as 'Cash'
payment_variant,receipts,14871,2025-11-11,0,'cash' recorded as 'Cash'
payment_variant,receipts,6782,2025-05-25,0,'card' recorded as 'Card'
payment_variant,receipts,11097,2025-08-21,0,'card' recorded as 'Card'
payment_variant,receipts,9800,2025-07-24,0,'card' recorded as 'Card'
payment_variant,receipts,5454,2025-04-27,0,'card' recorded as 'CARD'
payment_variant,receipts,1710,2025-02-06,0,'card' recorded as 'CARD'
payment_variant,receipts,1863,2025-02-09,0,'cash' recorded as 'Cash'
payment_variant,receipts,14873,2025-11-11,0,'cash' recorded as 'cash '
payment_variant,receipts,4197,2025-03-30,0,'card' recorded as 'CARD'
payment_variant,receipts,11940,2025-09-07,0,'card' recorded as 'CARD'
payment_variant,receipts,16871,2025-12-24,0,'card' recorded as 'CARD'
payment_variant,receipts,4691,2025-04-12,0,'card' recorded as 'Card'
payment_variant,receipts,8689,2025-07-03,0,'card' recorded as 'Card'
payment_variant,receipts,12593,2025-09-21,0,'card' recorded as 'Card'
payment_variant,receipts,16791,2025-12-21,0,'card' recorded as 'Card'
payment_variant,receipts,10373,2025-08-03,0,'cash' recorded as 'cash '
payment_variant,receipts,14132,2025-10-25,0,'cash' recorded as 'CASH'
payment_variant,receipts,2450,2025-02-23,0,'card' recorded as 'CARD'
payment_variant,receipts,12947,2025-09-29,0,'cash' recorded as 'CASH'
payment_variant,receipts,7302,2025-06-04,0,'card' recorded as 'Card'
payment_variant,receipts,7957,2025-06-16,0,'cash' recorded as 'Cash'
payment_variant,receipts,3284,2025-03-12,0,'card' recorded as 'Card'
payment_variant,receipts,8646,2025-07-02,0,'cash' recorded as 'Cash'
payment_variant,receipts,10556,2025-08-09,0,'cash' recorded as 'cash '
payment_variant,receipts,7248,2025-06-02,0,'cash' recorded as 'Cash'
payment_variant,receipts,9333,2025-07-16,0,'cash' recorded as 'CASH'
payment_variant,receipts,2957,2025-03-06,0,'card' recorded as 'Card'
payment_variant,receipts,6571,2025-05-21,0,'card' recorded as 'CARD'
payment_variant,receipts,8196,2025-06-21,0,'card' recorded as 'CARD'
payment_variant,receipts,10016,2025-07-27,0,'card' recorded as 'CARD'
payment_variant,receipts,15121,2025-11-17,0,'cash' recorded as 'CASH'
payment_variant,receipts,2636,2025-02-28,0,'card' recorded as 'CARD'
payment_variant,receipts,14362,2025-10-31,0,'cash' recorded as 'CASH'
payment_variant,receipts,14392,2025-10-31,0,'card' recorded as 'Card'
payment_variant,receipts,10031,2025-07-27,0,'card' recorded as 'CARD'
payment_variant,receipts,14745,2025-11-08,0,'card' recorded as 'Card'
payment_variant,receipts,6270,2025-05-16,0,'card' recorded as 'Card'
payment_variant,receipts,8541,2025-06-28,0,'cash' recorded as 'CASH'
payment_variant,receipts,11167,2025-08-22,0,'card' recorded as 'CARD'
payment_variant,receipts,9340,2025-07-16,0,'cash' recorded as 'Cash'
payment_variant,receipts,17095,2025-12-29,0,'card' recorded as 'CARD'
payment_variant,receipts,5466,2025-04-27,0,'cash' recorded as 'cash '
payment_variant,receipts,10275,2025-08-02,0,'card' recorded as 'Card'
