w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,customer_id
89.17602750007993,81.100941881769,107.69924219807261,89.45962650563119,87.95416977641182,88.15850401216885,83.98755403265766,79.11042257495637,78.58138481075937,87.80675305353654,111.94866341085238,88.56116465445963,105.54306246394256,103.5802836083136,112.92494267666974,104.94943931874971,108.47353253224477,104.50649235427221,90.99627360354283,97.46178377707194,77.3617465573739,97.6608839416885,90.13147981553499,85.02068997485216,79.06156526169781,106.51718388406333,87.95845467243974,108.61378206922728,102.65426516425856,91.2579290006149,86.67802271051704,135.4975213705595,105.73691988834304,88.22440948792114,90.5307041888645,82.52635334632956,83.6781950409641,108.49135640903312,88.18689672968887,99.49745732596365,89.78033755169604,90.85032923204102,92.89669510978486,88.67657253985922,84.3424488012654,92.19791914826446,88.95708832045165,61.19852799965817,86.86976373476939,88.74223388915972,98.18084728839438,90.74014672724859,10
75.83810240054962,90.74369112132997,86.8344080536518,69.33377235163462,76.12472790492407,82.56299396744177,77.98321314909855,85.0250688002037,96.95966275853532,75.40818548021498,71.20879888288582,76.29375163318507,93.23388877396235,88.94117421903825,101.25412158515586,70.16700257715047,93.32782325086394,67.77996618205775,63.03136382504957,79.79253503522173,74.43854902467501,81.12565141994845,65.88130235253676,82.03071475730921,63.156900860713556,75.37650656338616,78.05352298466757,67.09388798025894,70.79391988186914,82.45080431633038,73.58290286818504,72.19933338584674,78.87263347563957,83.52630616196598,75.71795911249198,75.43352833496753,80.95938149773785,91.83685272402893,69.40547249834077,81.3073270340661,70.80807776470873,75.15445638332504,67.45365590960287,70.29349765777297,97.90458310958527,69.26556649401459,69.94630902684901,89.97574534008365,75.52134269927686,81.80452162156968,85.98964665699576,68.50826022837984,11
77.2791817416493,72.1679056989846,84.85508153000406,81.58837738612141,79.8395456099072,58.15820899867475,74.98353462933878,81.75167890312805,76.95318675851841,71.00654827436242,66.52294240954991,78.67024984057316,80.52570644886494,90.51365689825859,85.5871596662598,89.8455574969713,93.66403385265484,102.51685236257784,93.93414385451729,59.31597145801235,65.04040029236509,86.72789294525914,94.57680951309854,89.76868122139742,89.00292873239077,92.0760174243232,141.36821888713592,61.91977691327957,70.98643218086549,86.16792484665405,64.27350366964563,84.33291000333726,84.85520248110228,77.54508019192872,85.29140001905208,75.40018224309023,82.2128819963254,88.12906049420309,106.19030548798175,64.53998500543786,84.74525987111824,87.57510592280273,95.64440998942437,76.24039904425494,62.53015541056482,71.18889436033218,57.19267225156554,41.676748100870796,49.08915818653891,54.0670596897848,89.97603189264157,86.79365363886579,12
64.57269552916829,65.07772697246355,64.57639488555103,65.072817753654,70.70800770741555,68.77876426210972,62.378708566339434,69.85885454047656,74.89528713388945,75.07922062075866,64.44144788844316,65.26029693862095,81.02445816367525,72.60050195807207,75.4903021794649,88.24445821503207,79.59592457014993,66.58362563910134,72.12490268083411,55.362201639105116,74.81124861004984,54.59273829239215,67.87991462037472,94.15456189338417,71.48936974070776,79.83297023830508,71.9107723487475,72.40374115474329,65.47743090151575,73.33889064814488,58.775839226013176,59.7504675492292,65.03570494915114,68.91557346171486,63.10374181240037,64.55480142867906,80.42242013559856,69.0786281173944,71.48923249744627,69.50394361399916,78.14564027509344,56.88298867356962,80.516089552418,62.30979366976061,68.23571678987734,71.79745118688291,66.48221919264479,77.48191955681351,62.43558302221655,72.16079668333002,70.20716799526174,55.059129251255335,13
144.32263552440105,141.71676390712625,126.34405449285727,133.5352771831647,122.46192713393314,158.57887974687148,160.0003062725846,123.87316365363056,128.0638871023441,130.22174982892005,142.3329327729275,127.04205752739671,144.41720924451255,172.83775070004316,188.05508249438884,163.101037811785,125.20450056390459,137.9274820684221,166.07758046688994,130.18646281370286,125.06142586845897,128.8845723859869,136.91702292018493,153.12446722267916,117.18365957362805,162.04318682387088,121.4988786692543,139.25274132010802,141.55479316909745,142.6156404083106,163.14410877378955,126.0892021094342,166.27292109508977,115.44324307155087,152.24218385515607,140.25627073473385,138.02666789728607,164.26334248995659,156.8213641227135,160.61322857230246,109.27535064512641,125.46515896757103,201.29518579005222,106.00485760232871,139.31720367448867,121.5288946147138,170.58148890621393,131.28155793638842,126.36434354218414,139.61233848305542,125.52830349402366,143.7746517528341,14
71.02657760927852,52.83568008641881,57.75923762951055,63.83909372223656,68.41905131114207,48.34092387785886,62.590721692711405,45.192931026149736,55.64776163724137,60.42797157324727,59.11012990198936,54.20299461394177,49.731258776368556,77.19569853913029,53.31965100340599,80.38735968380118,71.28723442712449,54.2497699739224,62.18151668370839,53.14166619990007,58.11765228103621,50.488575904141854,61.78293227797104,56.02587264240234,59.01648274992221,60.13448925059663,59.23622548982515,45.71589019023083,57.915813605403,56.357062989745394,56.934281078539705,54.11540124686973,54.36414597785072,67.0833480082175,51.950974957983064,57.973388852050945,70.26198363704576,61.10492756952986,60.83699656898428,55.14817237047542,67.24825967257605,57.253367017031756,68.87677355546562,70.49587211572839,54.03454219711003,54.03532800142176,53.96467214105108,64.57544771221349,53.246909186743146,46.47439796876495,65.22577540320215,60.41146782955759,15
73.47215055152677,90.08681714356541,86.40727450345125,90.40343132214888,90.90368047356058,69.58479884999028,72.03292791336492,94.64134342632192,76.06262155496992,75.58464613944734,86.21466210762684,85.07666669999644,74.78749402936654,107.25896558955137,100.66499983304207,85.93684464366562,94.5736060754776,73.24470184190132,79.74181105030708,73.86692920012933,83.60257517205824,90.26299642655144,57.83626453582824,83.36109398983412,101.71566678245507,83.08249088452136,84.58226576688942,70.7103401829075,79.51133671181826,82.3492412485015,88.22089512169485,106.22514438372765,91.99002357086256,77.07791145489908,90.56677950092711,77.23449366985814,86.82449245949113,70.61878223415427,88.85665078368861,81.22905217272867,74.48118020169349,104.95316163842648,78.26972682789449,57.58970980258209,71.92145879812972,73.7527115671816,80.87620223779078,75.57873263627894,73.70529204861748,82.02038710902647,105.9652880897229,70.3812194824555,16
63.915455140197935,65.31058825823416,59.70913173637726,72.51891650933467,52.08289502104738,62.75957926591502,61.52695689297384,57.66467313533296,58.580358293554944,64.22754976184346,63.96826884482611,65.26551023183984,58.32246643590106,58.671863384140835,67.492628332879,88.18993932608353,58.87277600371716,58.609033677328426,59.15381091332787,58.11274423511873,59.79625638140487,59.3373386003519,63.667503216610584,66.5907737704853,67.45752387133507,65.33338655840426,57.307319083033704,62.05438866561306,49.85977519636011,49.13474844560365,59.391158885771404,55.29007203632924,55.12206456250593,63.57259366057582,60.60790406272431,76.20874387851663,64.73945852014478,56.13953682119605,59.22382348659421,62.7782127977709,63.832510226324594,57.16114985824948,66.01098194538874,69.55022677948686,58.99774849912923,65.43835317116124,55.68606654361213,53.76725631819316,65.055300966263,55.183492687779996,68.54948000957428,82.15032205794,17
79.06907817586725,69.76358242090186,72.56069230528922,77.50982782367443,71.29973187167454,64.18431559692775,72.36439697397779,75.26118453223991,72.3637799641017,79.18808732336355,61.36134456212841,70.93706211320801,63.53364448332294,98.68732569326902,85.4923081546108,79.28624636216276,86.14130900528343,72.28740698704767,74.7677692553938,64.09728440879623,110.01721519423255,64.87590737362595,86.73110383368108,86.65063282014117,77.00237657954219,86.40280585038329,68.25549084297423,81.98918300110653,65.35433795009317,81.99555900154024,66.51380999942337,65.99710589167145,70.58055941843443,81.52106679028735,63.60390519416997,71.70374177004585,64.35582312412578,71.02928555085913,75.9560898465912,69.12177941801271,48.79830151177366,79.5517620627264,70.68454273082327,53.352911637551436,63.15481507449076,62.17628451714891,77.07306953872535,66.85437945940645,73.9047554579713,60.44626756384934,73.69913552587293,68.09548326592288,18
61.96055991322606,50.53680170170822,59.521901490499594,53.34413986100603,77.45140546670008,63.162256685111466,62.134016059847255,78.36262866528863,63.03111112050176,55.27016088693273,62.3102746271207,71.07340407322538,75.06916395998562,76.23321482694054,81.20316821753418,78.84345256726517,74.4811641268836,71.24680476727802,59.128783021033264,68.71117958225935,59.267401242737016,66.03577477511479,65.75941903657025,52.704990583560765,49.658132616299106,68.12532165308254,79.45281363272025,78.22702748222876,67.59189883239364,58.83371015529831,64.30035084445156,56.803210857540606,57.858200921616366,68.9964468122905,71.55724414648886,60.57942142852144,59.157152196602034,50.44995333503929,75.80452218836187,71.889715193927,78.43863663861568,64.65376602900932,58.19670697472534,67.94486064058319,66.86478917156911,73.28387546309114,72.76005253989163,57.152108577441275,73.09605915706894,66.00115877657156,71.76192164738723,66.34892985258286,19
113.71640918468995,111.40549530540181,90.00089440351216,97.80181824257248,102.44033179986982,103.27011863428788,105.40667297870155,108.40109783188461,100.12533908406485,101.3765018441836,104.29392799439475,91.70667208077742,84.69877721105134,131.6281720946584,114.91089668910416,191.10243561665888,118.95918701595696,91.99462841736016,105.71436377144354,118.58378711518287,104.77065621055772,97.25704597944065,110.04453282267615,117.1062486477729,92.85037912035756,102.52897373919875,109.05499448590538,107.51777477244654,99.41676001994406,95.76364900827103,108.81799914075884,99.70626056401791,104.99611022097953,121.17354296095708,90.03187240398398,84.23939851705491,113.87363110841028,93.28516534149516,104.42187830550374,106.59207072131652,98.12602377452299,97.11622868054894,115.60310382775911,87.10998978212095,109.75134929670799,74.5556940027816,93.25556072231288,100.63747958369831,100.25385785610187,92.80869366207456,113.69795811160289,95.3192058675678,20
150.53177495940034,179.62959423575018,154.1528266570051,156.71072688915166,130.8755305792118,132.08564132519527,172.3639624646454,166.45909964688485,126.65606362344512,149.40395752080144,162.20139361712782,169.0282016785362,152.39403971652558,213.7053137018177,176.17857289133295,165.54374543679853,181.34362956625088,177.12038357792258,125.78759437282476,149.21454678781072,147.99969124108512,140.47115624607613,147.29253184786202,134.91408086345461,128.67263807352333,176.87229487712688,173.58597832222682,133.35201572886928,158.88586589270696,167.791274831768,167.98932551010157,156.05045293894116,126.13544304847815,163.0648388329733,168.4235609205571,129.93302258695357,198.7769459209733,149.50137059330484,142.37849109851433,138.45778959429535,133.77885525324314,166.0544466247048,128.22400035028545,143.57292299969043,127.44510840808552,177.85255846246943,165.62303940113023,148.5449238631475,158.18007026937656,152.7538139911609,139.58535093419601,168.68588365571964,21
72.50975824798505,57.47419642879143,56.79049595089502,58.1675654098411,68.19832434514589,65.33365835527675,60.3165629315328,70.74311303775896,68.7736882411842,64.01812897489441,64.33146592557965,59.143973001287364,77.17825390950615,79.95617211106544,63.45203414861019,68.80719459820362,96.87492494277356,69.06021497614745,66.36622152701663,61.257653258966954,79.57654271089848,63.507289520534655,64.11614336507138,61.48068854690733,64.30182397819574,68.72728464497042,66.7763285709599,59.08142303476715,74.08514323342166,74.44650074455048,59.90106109603186,64.78256141577346,69.78062184133421,60.79465901759137,54.98302997811971,63.966576760676276,78.22665518372817,56.10085505281624,67.37782618845516,51.27933367563015,56.92796932507219,64.85608373395569,75.18347427172695,71.14369200530834,73.14100330170214,55.46690193036504,67.61399214355153,63.54139602346952,64.14154145644042,55.0850101277417,73.73531510058017,57.10724763401374,22
77.2556770956933,66.7033480428224,71.22193475282526,77.91121923541685,77.657483886841,70.8092357510634,83.77623223428571,81.20469455163268,86.19219171753355,57.09941581144657,67.5558266774453,93.68800972782985,75.56725642932562,92.16938061532156,72.9269973964526,70.92556790849227,104.96302799214833,71.38480262530611,77.27040267543491,82.87495105100065,61.43824178846128,72.48726009081079,71.39084186635047,89.7750312479692,68.28955183527215,84.13295318583765,85.56819238619329,61.33556678837901,61.307559823311976,62.60985389927684,59.922294735332265,62.50179294190468,73.12577838224806,60.900108366815175,82.78395834551661,68.51663164058682,71.32542265102856,60.879917473723694,69.15648159621092,63.99232371627472,72.41071279525117,59.481060041415,67.21880761076883,78.8387269505743,79.23854715903182,70.79561561396535,79.27098815135241,60.911195069497076,62.869096101170044,69.14975617316698,66.74195765772663,58.94988839921812,23
136.17358138764146,98.84276826473251,100.0500604878435,92.59615420712743,171.3490140651519,105.47006677789469,128.9111430805339,110.33391662079153,119.85027259740706,118.62690842456021,115.13309975690481,129.6211094660436,112.05435390333865,134.49636614764978,124.14112320977921,143.37134138812385,122.08879082275033,112.63433827350825,105.70222889600275,98.25178726168525,104.39434167429725,111.95972982642478,101.03679736120604,107.72661984371672,106.20725680302506,101.31147464574731,100.44584656451272,110.6234828101079,95.40659702027052,113.4521415395355,90.82803448941871,117.42744138017503,122.73384142965187,130.72871562298545,113.87165644424869,130.32218791676914,112.36777399108855,111.03090595737494,110.32262110647343,164.01008189984475,87.70262046461735,142.34966297504127,99.65588214488672,96.64024452387093,96.82635397408222,117.63469256456679,121.6324184861284,122.21476850132015,100.22526817245321,86.51940068722648,99.53379193014385,133.64645609812126,24
109.41728587434066,97.91458486947167,128.82431622937293,121.59093178025859,96.68926133818894,98.77440645020553,110.09645522688875,106.39890583854807,93.96659641036548,92.12602543828424,105.43197633842671,95.35363496214784,84.47842930343391,135.41629778865203,134.10260016992527,145.55825530683484,131.2589324400445,90.9065563013714,106.75199504697939,100.48111174585084,92.66524178424393,97.13804831643584,108.05631157909362,107.94153030758069,100.04294676564031,107.57673517646776,91.91377127533842,84.12120841910573,104.83503662889902,120.93461905512457,90.04757387058508,96.94442595881438,98.33554176847066,90.66665935752377,110.64711032126509,112.36827290437928,82.18339070137401,121.1200341661817,84.26141090105091,100.11006744280846,97.08248278788648,111.3625615467909,108.96125241373099,104.26258453354923,88.79673174794891,96.96375405981838,115.47732338220307,104.90823162652083,106.13829271887245,131.45804910099767,128.54319116515586,115.40527557750633,25
75.76273285114414,58.347619489089126,63.50133478616404,81.39558136644615,90.0696329793619,64.19291520722871,66.37944858447244,60.89858502220089,77.62107733874215,60.70746564776556,60.45121515369648,69.55225509995536,59.72319592413183,89.70976960331328,90.56196660423551,89.69513120765805,74.37950214741073,58.32417210712501,74.90452377200623,57.91131810715562,74.22935380370416,67.38477731776396,61.945400917783985,71.12141969224075,65.10636519215291,88.9499748300639,68.92185095286993,52.07783405181516,73.44536745992062,65.6864051036052,62.48946792321443,62.83310091345525,61.10093924149941,61.854753399206885,68.43552967665921,62.396033925111915,65.83656384991886,69.84206426352415,63.53863281039654,60.343718327976696,61.64452964102979,59.63180957984758,58.178575133920326,66.96310223699808,70.95714967152539,72.02046676393368,63.053249386503836,66.65804187612287,77.33943958040211,59.64075605486151,59.73537514729192,63.00083427455845,26
59.230897816294316,81.08652568802044,55.50773819717846,52.11837940432039,53.580513541032104,60.81338602696129,59.73244388533927,44.262428041953974,57.7938451580755,68.11256785152491,64.50046356122449,57.89502395971164,60.92188569224627,73.23476287940784,73.36449251046629,79.00400618108826,68.13913067243294,46.31570277020112,65.68232768479731,63.51592150543363,59.896924235538435,54.630940322123024,53.533732809191584,73.57266031015948,52.21841196132746,52.05450234576822,67.87727938641147,58.19549035808153,63.31894220847972,67.41787893668187,53.06706797286444,59.58868819834995,49.135496997127376,61.183768107574586,62.71910372166118,50.88769613531528,57.20899677106787,74.11287824183577,64.80539104900458,58.49657688011831,62.68899686517974,49.07896773886657,56.37868551907204,72.93198718035961,52.51849079096561,67.93408214586,68.31774405177677,51.81525559750401,73.35377532504623,57.538732048038696,66.80736672652372,60.12104172025856,27
60.54966999248222,95.61595139681306,91.02600748864089,75.11429510291103,57.79527065101608,67.51063651972314,79.07269479250803,77.0404676560415,85.02536207521263,75.74898580416624,66.99015609800603,73.52651988339188,62.11521096922079,114.94939720888492,99.84752687019665,83.1159420648307,91.67290397612557,80.63189030866712,74.16308572160203,74.38125537080937,70.3815532253776,73.13912637072937,67.9129189538111,66.66171018024527,63.064231031427504,70.16453248369237,84.69351472654434,89.20013042087312,88.23677156751644,73.3004848134085,93.41362756364062,69.09979728498293,86.85576262131276,66.44146261343631,74.37604091855547,66.36802137232,103.5767449178979,84.959136746043,72.76181546361813,73.97118316885792,96.65775217541058,76.16861072132065,77.25479416678691,77.96362814363826,89.83581190577918,76.32669845369384,76.88469824628196,66.68763767761598,73.84958325340473,99.96742148712171,85.92916305351868,70.7069664225971,28
92.04215451397603,124.93006478065837,101.17015161824084,109.8781965729109,127.49207201909128,100.11802981002289,98.94061975283948,114.77933240706776,96.09059477896281,117.550326834696,126.80396815675843,98.07552839438344,110.62668203809123,135.94788252910777,146.345388981368,128.94464520596762,111.545371748013,133.22770346562044,125.09684923237184,127.46360978418741,96.62145227924148,107.3659394985445,99.13838415048171,134.12097286910395,93.63854365581464,95.2148680265128,133.2401374986834,107.96708625825168,99.8465869102213,106.2440261943826,99.23773442566261,93.9845431945916,95.91194761532208,113.01341394427449,97.66738265398159,109.5352668595075,105.0679118845842,111.99168045454104,135.00102078491574,105.26996460832723,109.22657571366896,84.56678947159769,94.7365939874772,102.65896092638276,105.74420127053327,111.92560989719811,119.41106592405089,134.39834299821152,100.71752573144185,111.28338490738976,126.4264968305792,96.48579068647976,29
67.5044326418884,64.76021398408233,81.49086823718663,69.222178379258,78.71270405601952,73.23146079010024,88.20574921629694,72.65373392430924,66.17147434614935,76.79654084264115,76.90128611186833,74.67519478872273,65.95527791931244,95.68752849855251,72.6031839507633,88.25776151999355,80.7170446270592,75.63058437565964,86.69245250809107,64.12546804788843,82.45253667355635,59.84859238078295,87.0603324128126,81.28056014730726,95.19844027061337,78.49277283322517,83.69535390777767,72.56783573268498,86.09095315556685,115.6623992407193,60.79345667746405,71.33222654705152,84.91948377820115,67.98899995486411,79.2415505611855,64.34392654009122,80.13574487345612,83.60789548115596,72.27288898557444,73.7298651679735,68.94133103571664,82.34750953162612,66.1027032625909,78.72368414868137,61.337668314341684,72.48397403648671,79.37451965802543,66.89956378993213,78.30003421834459,78.10297150054811,82.21349852138633,62.64725341776539,30
140.34473260139652,155.86736533612182,137.83007559190415,163.63618582616442,132.30694347312212,170.03581491117052,152.95283195774482,145.22866806218553,139.97021033377973,137.46357310070493,136.02120106109172,137.69852332998644,124.51396663616707,219.1519413406343,200.70146199382808,196.97234085175214,157.7132904382754,119.01322406016682,134.68902017163592,121.59996369953248,144.53063331315943,183.76955535169557,159.91154962345226,172.5632860690564,155.07678549905313,169.87536200081865,149.8232535655209,103.63894366167929,145.88778870504854,150.05924488735025,124.0406311177282,150.48792541265752,140.1598947816029,169.82825136598422,156.97870723542167,151.92069346212375,114.11919165954035,110.85553095689446,152.8419700780286,130.38427161084098,149.92530629022264,167.84697673196652,90.14400551238042,119.61357569198924,132.6809965787091,159.0874173818295,146.76082286875533,142.07020721039328,153.0893365557835,126.09860856492556,134.51464490054352,139.68690636362695,31
