t,token,payment,value
79,C93CFACE3,card,7.79
79,C320632B2,card,2.19
79,,cash,3.49
79,C6E7501D0,card,2.38
79,C0CAD87AF,card,1.49
80,CAAE40D7E,card,11.59
80,,cash,2.58
80,,cash,5.68
80,,cash,1.99
80,C23C2E43A,card,14.49
80,CC1F96D89,card,0.99
80,C6031F358,card,4.5
81,CFE687917,card,3.79
81,C9CA0FEE6,card,12.38
81,,cash,3.68
81,,cash,7.79
81,C774653D3,card,4.88
81,C157ED9A2,card,8.45
81,CB3B55F71,card,6.58
81,C51EDA4C0,card,0.99
81,CF0242A9F,card,5.78
81,,cash,1.79
81,C2C93363D,card,2.19
81,CCACBBF8C,card,2.19
81,C6902055B,card,1.79
81,C073A8B2A,card,13.58
82,CA57110F9,card,8.09
82,C43A99648,card,5.79
82,CE1E01C07,card,0.99
82,C801765D6,card,1.79
82,C1E4FEBA5,card,2.19
82,CBC867174,card,4.17
82,C5ABEF6C3,card,1.19
83,CF8F57C92,card,2.38
83,C972DC261,card,0.99
83,C35644830,card,17.17
83,CD39CD18F,card,2.97
84,C71D3575E,card,3.38
84,C100BDD2D,card,1.59
85,CAE4222FC,card,1.69
85,C4C7AA84B,card,1.59
85,CEAB12E1A,card,6.18
85,C88E9B7E9,card,0.99
85,C27203DB8,card,6.07
85,,cash,3.58
86,,cash,1.98
86,C01C78E95,card,12.97
86,,cash,4.38
87,,cash,8.29
87,CDC6DE382,card,8.09
87,C7AA46951,card,5.99
87,C18DCEF20,card,3.27
88,CB71374FF,card,3.78
88,,cash,1.98
88,,cash,1.19
88,C91BAC9EC,card,12.25
88,C2FF14FBB,card,3.79
88,CCE29D50A,card,5.99
89,,cash,1.51
90,C0A98A0A8,card,4.58
90,CA8CF2667,card,3.49
91,,cash,0.99
92,CE53E3585,card,5.28
92,C8376BB54,card,1.79
92,,cash,5.47
94,,cash,1.69
95,C5E1C0C41,card,1.69
95,CFC549210,card,4.5
95,C9A8B1BEF,card,3.96
95,C38C261BE,card,1.59
96,CD6FAE70D,card,7.79
96,,cash,2.19
96,,cash,20.3
96,CB1A0787A,card,3.09
96,,cash,0.99
97,,cash,2.38
97,,cash,10.37
97,,cash,1.19
97,CC8B6D8F5,card,4.38
97,C66ED5E44,card,0.99
98,,cash,1.69
98,CA35C2DE2,card,0.99
98,,cash,12.09
99,,cash,1.99
99,,cash,2.65
99,C1C3A04AE,card,4.38
99,,cash,3.58
99,,cash,1.59
99,,cash,9.39
99,C95181F6A,card,13.39
99,C334F6539,card,1.09
99,,cash,16.49
100,,cash,12.07
100,,cash,8.58
100,CAC2D7FE5,card,2.19
101,C4A65C5B4,card,6.07
101,CE89C4B03,card,5.38
101,C86D4D0D2,card,4.37
101,C250B56A1,card,4.58
101,CC343DC70,card,3.69
101,C617A25CF,card,17.17
102,CFFB2AB9E,card,1.29
103,C9DE9316D,card,7.58
103,C3C21B73C,card,1.99
103,CDA583C8B,card,4.38
103,C7890825A,card,2.29
103,,cash,8.09
104,,cash,2.18
105,C533617B7,card,1.79
106,CF16E9D06,card,6.18
107,C8FA5E2D5,card,3.18
107,,cash,3.09
108,,cash,20.18
108,C6A4B77C2,card,3.09
109,,cash,10.09
109,CA6BA4360,card,1.69
109,C44F2C93F,card,2.98
109,CE3294E8E,card,4.58
109,C8161D45D,card,2.98
109,C1F985A2C,card,1.09
109,CBDD0A3FB,card,1.49
109,,cash,3.09
110,CFA3FAF19,card,1.09
110,,cash,12.92
110,C36AEBAA7,card,3.09
110,CD4E50076,card,3.48
110,,cash,1.09
110,,cash,7.27
111,CAF8C9563,card,19.36
111,,cash,13.07
111,,cash,4.5
111,C8A32E650,card,11.58
112,,cash,3.58
112,CC6A1F5FE,card,10.09
113,C64D87B4D,card,1.29
113,C0310C11C,card,3.38
113,CA14746EB,card,21.29
113,C3F7FCCBA,card,5.33
113,CDDB65209,card,16.18
114,,cash,2.19
115,C1A252197,card,8.78
115,,cash,3.58
115,C56942D35,card,8.18
115,CF4CCB284,card,5.1
115,,cash,8.49
115,C313BBE22,card,2.98
115,CCF7207F1,card,1.49
115,,cash,20.3
115,C0BE1131F,card,17.27
115,CAA1998EE,card,7.58
115,,cash,3.79
116,CE687640C,card,1.39
116,C84BFEDDB,card,1.89
116,C22F673AA,card,11.07
116,,cash,0.99
116,C5F657EC8,card,15.59
116,CFD9DC487,card,21.29
116,C9BD44A56,card,9.08
116,,cash,7.97
116,,cash,4.27
116,C767BDF43,card,21.47
116,C14B22512,card,4.18
117,CB2EAAAE1,card,3.22
117,,cash,1.61
117,CEF59B60F,card,1.23
117,C8D903FDE,card,1.23
118,C2BC885AD,card,2.58
118,CC9FF0B7C,card,1.98
119,C683790CB,card,3.18
119,C066E169A,card,4.38
120,,cash,3.09
120,C42DDE238,card,1.79
120,,cash,0.99
120,C7F4CF146,card,4.57
121,,cash,7.79
121,,cash,4.18
121,C59F242B3,card,13.56
122,,cash,3.49
122,,cash,4.38
122,C3499D7A0,card,0.99
122,,cash,3.79
122,C7108A2CE,card,6.18
122,,cash,2.98
123,CAD77AE6C,card,2.28
123,C4BAE343B,card,5.47
123,CE9E6BD8A,card,2.19
123,C881D0359,card,11.89
123,,cash,4.77
123,CC48C0EE7,card,4.38
123,,cash,2.48
123,C00FB1A05,card,9.39
123,,cash,7.07
123,C3D6AE9A3,card,3.09
124,CDBA16F72,card,3.49
124,,cash,1.49
124,C18107A90,card,2.19
126,CB648C06F,card,1.69
126,,cash,11.58
126,,cash,9.55
127,,cash,8.37
129,C2F26DB2B,card,1.09
130,CCD5D20FA,card,4.77
130,C6B95A649,card,2.09
130,,cash,8.09
130,CA804B5D7,card,7.58
130,C463B3BA6,card,1.79
131,,cash,2.19
131,,cash,1.79
131,,cash,1.69
131,CBF191262,card,11.89
131,C5D519831,card,7.58
131,,cash,4.18
131,C99BF675F,card,1.59
131,C37F7ED2E,card,6.18
132,,cash,1.09
132,C7466F84C,card,0.99
132,C129D7E1B,card,2.98
132,CB0D5C7EA,card,2.78
133,C4F0C4DB9,card,3.18
133,CED44D308,card,1.49
134,C8B7B58C7,card,13.18
134,,cash,6.47
134,,cash,1.69
134,C6622AA34,card,21.29
135,,cash,8.83
135,,cash,36.59
135,C40C83F21,card,1.09
136,,cash,2.29
136,C7D370A4F,card,2.19
136,,cash,2.78
137,CB9A619ED,card,3.58
137,C57DE9FBC,card,1.98
137,CF615E50B,card,2.19
137,C944C6ADA,card,0.99
137,C3284F0A9,card,1.98
137,,cash,6.18
137,C6EF3FC37,card,1.09
138,,cash,0.99
138,CAB62CB55,card,23.09
138,,cash,17.55
138,CE7D1D6F3,card,1.98
138,C86085C42,card,0.99
138,C2440A211,card,6.18
139,,cash,3.38
139,C60AFB1BF,card,1.29
139,CFEE6370E,card,4.76
139,C9D1EBCDD,card,14.14
140,C3B5502AC,card,3.09
140,,cash,1.69
140,,cash,2.38
140,,cash,14.78
140,CB4331D68,card,3.77
140,,cash,13.99
141,,cash,1.09
141,,cash,2.09
142,C2D11F414,card,2.29
142,CCB487DE3,card,8.27
142,C6980C3B2,card,1.98
142,C07B74901,card,4.38
143,CA5EFCED0,card,17.27
143,,cash,3.58
143,CE25EDA7E,card,2.18
143,,cash,0.99
144,,cash,3.18
144,CBD042F6B,card,4.09
144,C5B3CB53A,card,2.19
144,CF9733A89,card,0.99
144,C97AB8058,card,4.3
145,C35E20617,card,5.88
145,,cash,1.7
145,C725115B5,card,1.04
145,C10899B04,card,16.84
145,CAEC0E0D3,card,4.08
145,,cash,7.02
145,CEB2FEC71,card,2.52
145,C896675C0,card,5.39
145,,cash,2.08
146,CC5D5416E,card,3.28
146,,cash,16.57
147,C02444C8C,card,8.09
147,CA07CD25B,card,17.16
147,,cash,9.76
147,CDCEBA1F9,card,6.58
147,,cash,8.09
148,C195AAD07,card,2.78
148,CB79132D6,card,6.58
148,C55C9B8A5,card,1.9
149,,cash,3.58
149,,cash,2.18
149,,cash,14.45
149,,cash,2.19
150,C6CDE1930,card,1.79
150,C0B169E8F,card,5.57
150,,cash,3.38
150,,cash,4.58
150,,cash,1.59
150,,cash,7.79
150,C222BFF1A,card,3.79
150,,cash,7.17
150,,cash,12.79
151,,cash,2.19
151,,cash,0.99
151,C39405F95,card,1.09
152,CD778A564,card,2.18
152,C75AF2B33,card,12.79
152,,cash,6.18
152,,cash,1.49
152,C5056BC20,card,4.38
152,,cash,5.98
153,,cash,8.05
153,C2AFC111D,card,2.18
153,CC93496EC,card,1.19
153,,cash,12.79
154,C05A2620A,card,1.99
154,CA3DAEBD9,card,4.58
154,,cash,4.57
155,CE049F767,card,7.79
155,C7E807D36,card,3.18
155,C1CB8C285,card,1.9
155,CBAEF4854,card,12.79
156,,cash,1.19
156,CF75E57F2,card,8.57
157,C9596DD41,card,3.09
157,C33CD2310,card,1.49
157,CD205A8EF,card,5.29
158,,cash,12.79
158,,cash,14.0
158,CACAB3DDC,card,4.38
158,C4AE383AB,card,4.28
158,,cash,12.68
158,C87528EC9,card,3.29
159,,cash,5.58
159,CC3C19A57,card,0.99
159,C61F8E026,card,9.98
160,,cash,4.09
160,C9E67EF44,card,8.77
160,C3C9E7513,card,3.88
160,,cash,4.37
160,,cash,18.99
161,C1745C600,card,10.36
162,CB57C4FDF,card,1.59
162,C53B4D5AE,card,6.18
162,CF1EB5B7D,card,0.99
162,C9023A0CC,card,4.3
163,,cash,1.79
163,CCC92AC6A,card,11.76
163,C6AC93239,card,3.18
164,C0901BB88,card,3.19
164,,cash,2.19
164,,cash,4.08
165,,cash,11.14
165,C81DF92B4,card,12.79
165,,cash,1.98
165,CBE4D61D2,card,15.69
165,C5C85E7A1,card,1.98
165,CFABC6D70,card,2.39
165,C98F4F2CF,card,8.09
165,,cash,1.98
166,,cash,4.38
166,C739A443C,card,3.18
166,,cash,3.38
167,,cash,1.98
168,,cash,1.39
169,,cash,1.98
169,,cash,6.18
169,C28E72A06,card,2.99
169,CC71FB3D5,card,2.98
170,,cash,2.58
170,,cash,2.55
170,,cash,4.87
170,,cash,3.58
170,,cash,8.09
171,C7C6C963F,card,4.09
171,C1AA31F8E,card,16.28
171,,cash,4.3
171,,cash,2.39
171,,cash,3.78
172,C9381F64A,card,1.49
172,,cash,2.29
172,,cash,5.99
173,,cash,6.08
173,,cash,1.98
173,,cash,4.58
173,C48CEDC94,card,1.98
173,CE7052263,card,17.09
173,C853DA832,card,6.27
173,C23743181,card,5.17
173,CC1ACB750,card,6.36
174,,cash,10.68
174,CFE1B82FE,card,22.79
174,C9C52084D,card,12.99
176,C3A8A8E1C,card,1.98
177,,cash,4.48
177,C76F99DBA,card,4.99
177,C1530E309,card,5.19
178,,cash,1.89
178,C519FEE97,card,9.39
178,CEFD67466,card,1.89
179,,cash,20.59
180,C2C454384,card,0.94
180,CCA7DC953,card,1.88
180,,cash,3.4
180,C06ECD4F1,card,7.57
180,CA5235A40,card,10.53
180,,cash,1.88
180,CE19229EE,card,2.83
180,C7FCAAFBD,card,0.94
180,,cash,5.45
182,CBC39BADB,card,8.09
183,,cash,3.38
183,CF8A88679,card,23.28
184,C96DF0FC8,card,8.58
185,,cash,1.09
185,,cash,1.09
185,C71856125,card,13.17
185,C0FBDE6F4,card,3.09
185,,cash,3.09
186,,cash,7.49
186,,cash,27.47
186,,cash,2.38
186,C26D2470F,card,21.29
187,CC50ACCDE,card,7.67
187,C634152AD,card,11.29
187,C0179D87C,card,4.28
187,C9FB021CB,card,3.09
187,C3DE8A79A,card,2.29
187,,cash,3.78
187,C7A57B338,card,5.39
188,C188E38F7,card,2.29
189,,cash,9.96
189,,cash,3.18
189,CF3358DE4,card,1.09
190,C916C13B3,card,8.39
190,,cash,2.18
190,,cash,19.38
190,C6C1264A0,card,5.76
190,C0A4AEA7F,card,4.38
191,CA88173CE,card,2.18
191,,cash,3.27
191,CE4F07F6C,card,5.17
191,C8328C53B,card,2.98
191,,cash,3.98
192,CBF97D059,card,1.39
192,C5DCE5628,card,3.38
192,,cash,4.3
192,,cash,3.68
192,C3875AB05,card,15.84
192,CD6AC30D4,card,3.38
192,C74E4B6A3,card,1.19
193,,cash,3.79
193,CB15385C1,card,3.38
193,C4F8A0B90,card,9.18
193,,cash,1.19
193,,cash,1.09
193,C2A319C8D,card,1.09
194,CC868E25C,card,1.69
194,,cash,1.39
195,C04D7F1FA,card,2.59
195,CA30E7749,card,1.09
195,,cash,1.69
195,,cash,1.69
195,,cash,5.56
195,,cash,1.79
196,CBA24D7C4,card,5.3
196,,cash,4.84
196,CF693A362,card,4.29
196,,cash,1.09
198,C3302AE80,card,16.18
198,CD139345F,card,2.09
198,C6F71BA2E,card,3.27
198,C0DA803FD,card,1.69
198,CABE0894C,card,1.39
199,C4A170F1B,card,1.09
199,CE84F94EA,card,18.39
199,,cash,1.39
199,,cash,8.09
199,,cash,5.17
199,,cash,1.09
199,,cash,3.69
199,,cash,8.09
199,,cash,8.79
200,CDA0A4652,card,6.83
200,C7842CC21,card,6.38
200,C167955F0,card,8.09
200,CB4B1DB4F,card,4.38
200,,cash,1.09
201,CF120A6ED,card,6.13
201,C8F572CBC,card,1.09
201,,cash,12.09
201,,cash,2.09
202,C69FE81A9,card,9.39
202,,cash,9.39
203,,cash,2.38
203,C44A41286,card,6.18
203,CE2DC9855,card,5.38
203,,cash,2.09
203,,cash,1.09
203,CBD82ED42,card,3.18
204,C5BB97311,card,8.36
204,CF9F1F8E0,card,2.49
204,C98287EBF,card,6.38
205,C3660C40E,card,3.58
205,CD4974DDD,card,2.59
205,C72CFD3AC,card,6.17
206,C1106597B,card,1.09
206,CAF3EDECA,card,1.19
207,,cash,1.79
207,CEBADAA68,card,1.79
207,,cash,11.04
207,C281CB9F6,card,1.09
207,CC6533F45,card,1.79
207,C648B8514,card,2.69
208,C02C20AE3,card,3.22
208,,cash,11.01
208,C3F311601,card,8.92
208,CDD699FD0,card,1.04
208,C7BA0E5AF,card,15.38
208,,cash,1.13
208,CB80FF0CD,card,13.57
208,C5646769C,card,2.94
208,,cash,15.2
208,C92B5423A,card,2.84
208,C30EDCB89,card,2.18
208,,cash,1.04
208,,cash,2.94
208,C0B935CE6,card,2.94
209,,cash,3.38
209,C48022804,card,6.17
210,CE63AB1D3,card,4.38
210,,cash,3.58
210,,cash,2.19
210,,cash,3.79
210,C5F18889F,card,4.96
211,CFD4F0E6E,card,3.89
211,C9B87943D,card,1.69
211,C39BE1D8C,card,8.09
211,,cash,6.18
212,C762DE92A,card,8.37
212,C14646EF9,card,8.96
213,CB29CF448,card,16.98
213,,cash,4.18
213,CEF0BC3D6,card,1.99
213,C8D4249A5,card,14.49
214,C2B7ACF74,card,7.79
214,CC9B154C3,card,5.37
214,C67E9DA92,card,2.19
214,C06202061,card,5.07
215,CA458A630,card,16.0
215,C428F2F8F,card,2.98
215,CE0C7B55E,card,7.28
215,C7EFE3B2D,card,3.09
216,,cash,1.69
216,CBB6D064B,card,3.58
216,C59A58C1A,card,3.69
216,CF7DC15E9,card,12.49
217,C96149BB8,card,6.18
217,,cash,9.39
217,CD28266C6,card,13.77
218,C70BAEC95,card,3.38
218,,cash,4.38
218,CAD29F833,card,1.79
219,C4B604182,card,4.98
219,,cash,1.69
220,C87CF4D20,card,2.19
220,C2607D2FF,card,1.19
221,CC43E584E,card,4.18
221,,cash,0.99
221,C00AD27EC,card,2.09
221,,cash,9.38
221,,cash,0.99
221,,cash,2.19
222,C798B3EA8,card,1.49
222,C17C38467,card,0.99
222,CB5FA0A36,card,1.19
222,C54329385,card,2.19
222,CF2691954,card,1.69
222,,cash,3.69
223,C2ED8E4F2,card,0.99
223,CCD0F6A41,card,14.19
223,,cash,4.98
223,C097E79EF,card,14.65
223,,cash,2.19
224,C45ED450D,card,1.98
224,CE425CADC,card,9.36
224,C825C50AB,card,12.79
225,,cash,12.05
225,CBECB5FC9,card,1.98
225,,cash,8.79
225,CFB3A2B57,card,3.89
225,C9972B126,card,16.76
226,,cash,3.68
226,CD5E1BC44,card,5.37
226,,cash,3.48
226,C12508BE2,card,1.39
226,CB08711B1,card,8.6
227,,cash,6.09
227,,cash,1.19
227,C8B2D62AE,card,2.55
227,,cash,0.99
228,CC79C71CC,card,3.19
228,,cash,9.78
228,,cash,12.48
228,,cash,8.17
228,C407A4888,card,2.09
228,CDEB2CE47,card,3.77
228,C7CE95416,card,15.66
228,,cash,32.49
229,CB95823B4,card,6.98
229,C5790A903,card,23.4
229,CF5C72ED2,card,3.58
230,C93FFB4A1,card,3.67
230,C32363A70,card,2.98
230,CD06E83CF,card,7.57
230,C6EA5099E,card,22.69
231,C0CDD8F6D,card,5.67
231,CAB14153C,card,1.98
231,C494C9A8B,card,2.19
232,,cash,12.39
232,C85BA6629,card,1.89
232,C23F2EFF8,card,8.6
233,CC22975B7,card,12.26
233,,cash,2.19
234,CFE9840D5,card,1.59
234,C9CD0C6A4,card,0.99
234,C3B074C73,card,0.99
234,,cash,13.68
234,C77765B91,card,8.79
235,C15AEA160,card,8.58
235,CB3E5273F,card,4.17
235,C521DAC8E,card,3.38
235,,cash,18.39
235,C8E8CB82C,card,5.17
235,C2CC301FB,card,2.38
235,,cash,1.99
235,C69320D19,card,12.79
236,,cash,16.69
236,,cash,8.48
236,C43D99E76,card,8.05
237,CE210E7C5,card,1.98
238,C80476D94,card,18.88
238,,cash,3.37
240,CBCB67932,card,17.37
240,C5AEEFE81,card,8.6
240,CF9254450,card,1.98
241,C975DCA2F,card,1.79
241,C359453FE,card,0.99
242,CD3CCD94D,card,6.79
242,,cash,6.17
242,C103BA4EB,card,2.19
242,CAE722ABA,card,12.17
242,C4CAAB009,card,2.19
242,CEAE139D8,card,4.38
243,,cash,1.88
243,C27500566,card,1.61
243,CC5888B35,card,3.22
243,,cash,1.88
243,,cash,2.18
243,CA02E1C22,card,2.08
244,,cash,5.08
244,,cash,12.47
245,C7AD4711F,card,2.38
245,,cash,1.39
245,CB7437CBD,card,13.68
246,C557BC20C,card,38.76
246,CF3B24BDB,card,12.65
247,,cash,2.48
247,C30215779,card,3.19
247,CCE59DCC8,card,9.39
247,C6C902287,card,8.09
247,,cash,2.09
248,CA8FF2E25,card,1.69
248,,cash,7.58
248,CE56E3D43,card,9.67
248,C83A68312,card,8.6
248,C21DD08E1,card,1.98
248,CC0158EB0,card,5.37
248,,cash,2.98
249,CFC849DDE,card,0.99
249,C9ABBE3AD,card,3.79
249,C38F2697C,card,1.39
249,CD72AEECB,card,3.19
249,,cash,0.99
249,,cash,3.18
249,,cash,2.55
250,,cash,3.58
250,,cash,1.69
250,,cash,1.69
250,,cash,1.98
251,CC8E6A0B3,card,2.39
251,C671D2602,card,7.39
252,C0555AFD1,card,0.99
253,CA38C35A0,card,16.78
253,C41C4BB7F,card,5.18
254,CDFFB00CE,card,12.09
254,C7E33869D,card,15.68
254,C1C6A0C6C,card,0.99
254,CBAA2923B,card,10.89
254,,cash,3.19
255,,cash,4.49
255,C9548E728,card,1.09
255,C337F6CE7,card,5.67
255,,cash,13.88
255,C6FEE7805,card,1.19
255,C0E26C1D4,card,1.99
255,CAC5D47A3,card,14.69
256,C4A95CD72,card,1.98
256,,cash,2.39
256,C8704D890,card,1.79
256,,cash,1.09
256,CC373A43E,card,0.99
257,C61AA2D8D,card,39.39
257,CFFE2B35C,card,3.38
257,,cash,7.58
257,C3C51BEFA,card,0.99
257,CDA880449,card,2.18
257,,cash,5.48
257,,cash,3.98
258,CB52F99A6,card,2.18
259,,cash,1.39
259,CF19D64C4,card,7.79
260,,cash,1.49
260,,cash,24.27
261,CCC44F631,card,5.18
261,C6A7B7F80,card,1.59
262,,cash,4.77
262,CA6EA4B2E,card,9.17
263,,cash,2.19
263,CE359564C,card,1.98
263,C8191DC1B,card,8.98
263,,cash,1.99
263,,cash,8.18
263,,cash,7.79
263,CFA6FB6C7,card,7.79
263,,cash,4.38
263,C36DE8265,card,0.99
264,,cash,3.38
264,C734D9183,card,8.09
264,C11841752,card,1.19
265,CAFBC9D21,card,19.9
265,,cash,4.37
265,CEC2A684F,card,6.38
265,,cash,2.29
267,C289977ED,card,1.59
267,CC6D1FDBC,card,3.79
267,C6508430B,card,2.99
267,C0340C8DA,card,0.99
268,CA1774EA9,card,3.79
268,,cash,6.29
269,CDDE65A37,card,2.18
269,,cash,1.19
270,C1A552955,card,1.09
270,,cash,5.99
271,C56C434F3,card,2.93
