customer_id,weekly_budget,primary_day,adherence,topup_rate,price_sens,brand_affinity,card_type,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,persistence,token,arrival_date,departure_date
21,146.52761524560918,2,0.6991038231235822,0.024219640693512588,0.7602574361547898,0.7619336212484035,False,0.0719264464487791,0.06929383298658935,0.04358398571122463,0.12979865261696727,0.22056630700109342,0.05964649256093105,0.005723288425953988,0.18579823589633562,0.10834277041750946,0.04704887513952711,0.012275207698619124,0.045995905096470065,rooted,CFA8CFB85,2025-01-01,
22,66.5366171475924,6,0.9031080871438552,0.09598925131051232,0.7552009715729796,0.34275271048212563,False,0.04602256190349817,0.09985602178937973,0.18740446962135768,0.11199421349040758,0.21995203619996848,0.04069042704657009,0.0016486419658679745,0.15634869998858816,0.07118911157200286,0.010461332184248696,0.016755858617821712,0.037676625620288784,rooted,C98C47536,2025-01-01,
23,71.595280555336,6,0.9091998828729979,0.17585704348201686,1.0735695117892916,0.4137720907495799,False,0.06049696012088589,0.17837203916537048,0.035266615826512596,0.10381863760524856,0.16266889573295276,0.05366695299807347,0.03102647902322246,0.0943289359760737,0.10452196494519998,0.04400828690780077,0.0033082464782424595,0.1285159852204168,transient,C36FBEEE7,2025-01-01,
24,108.51972405641516,3,0.7431510470237883,0.07999129800766136,0.7179517399484555,0.5660445501563564,True,0.07026289045341318,0.06428797743719754,0.13880681915640836,0.19457744911202307,0.053628693189215385,0.09348762819341876,0.008608710148584279,0.09939472654734846,0.07623559915800551,0.059798772937425804,0.030216737254959464,0.11069399641200044,rooted,CD5336898,2025-01-01,
25,106.63194416607318,6,0.7823760363444452,0.1636232131628857,0.7579384236498111,0.5664101221483514,True,0.13461194491203984,0.13182379982389186,0.0671898006127006,0.132889562994285,0.042453009934078204,0.08224230688390287,0.024640073349329956,0.05854102622933102,0.13545763770441588,0.09853892086025585,0.009908679264424541,0.0817032374313443,transient,C736AE249,2025-01-01,2026-04-30
26,66.03306789360359,5,0.8946258241642917,0.06340831575665776,1.6305905907608471,0.550291552603979,True,0.043238820731274455,0.021336997511934762,0.09738191621652685,0.12463695849420864,0.08478250715485966,0.10697571780284508,0.08248233100082195,0.06222511193920048,0.15826630486228602,0.12652502333422122,0.02995604271412932,0.06219226823769164,rooted,C11A25BFA,2025-01-01,
27,60.604294642169414,0,0.875973479042428,0.07383318989923335,1.0381104294600416,0.4126040999633179,True,0.060645152660641015,0.0650792749588389,0.02419500205993694,0.150798509277211,0.14231401601074328,0.03712204709184879,0.06918350656493044,0.09094324056344212,0.13853673180091625,0.10522818586346609,0.014507776897487097,0.10144655625053821,rooted,CAFD9D5AB,2025-01-01,
28,76.10233726770231,5,0.8691961194020044,0.2192199270403435,0.8449727774053468,0.43139319712604896,True,0.10648564557903427,0.021252880263181236,0.1944627125664119,0.17818738566661946,0.19544697531281,0.021764930467134267,0.049180009527068434,0.0668077541485616,0.03481827815144846,0.033209807496039426,0.02015224760616467,0.07823137321552635,rooted,C4E114F5C,2025-01-01,
29,110.92657607472196,2,0.7883147331411238,0.10040261871047118,0.9422670752846873,0.5949451086636949,False,0.035458616027040674,0.05485367764866092,0.2012961169084784,0.03995223421281265,0.16555920640028238,0.07484734549781458,0.05815869768222581,0.11787823968849198,0.13058277764835813,0.03139237283294824,0.005371136061319854,0.08464957939156642,rooted,CEC48C90D,2025-01-01,
30,71.49492218357754,4,0.7417941348819533,0.06408024799269155,0.9015050830240793,0.4438556860042672,False,0.12689362740987242,0.14563887305157042,0.08645082344846462,0.10603860663576192,0.07820981468252616,0.104434811311903,0.012325073300006699,0.11218579059112715,0.10607969730605228,0.03169059874929455,0.03332303078758191,0.05672925272583896,rooted,C8A8042BE,2025-01-01,
31,139.10329647458624,5,0.9450096045631977,0.09174283025334654,1.4274740636764396,0.31334897300809533,True,0.05591920944940062,0.12112545133647637,0.06721000573808386,0.1833877603457291,0.1296464241000554,0.12448150738238234,0.05603384314916276,0.04828937549233933,0.04663657503684419,0.060981387978006195,0.04091664537626874,0.06537181461525106,transient,C28B7BC6F,2025-01-01,2025-08-31
32,206.98443690095866,5,0.8100549380991544,0.003963233294608538,1.486439980276316,0.9077532329758148,False,0.03744678690840723,0.04720742455112889,0.18815193762286525,0.12958830363195362,0.13594225154455478,0.035715621544561454,0.052126896838623926,0.08826546878310694,0.08622286215593374,0.024130942699794485,0.05260264997793171,0.12259885374113806,rooted,CC6EF3620,2025-01-01,
33,116.18770474157323,5,0.7576215005999624,0.1201489306890268,1.5233174340774502,0.5307685672385619,False,0.07069395683812849,0.04427408391027172,0.08744549502870917,0.08541268184398727,0.1589859629687108,0.10310948584072412,0.0006730939398045142,0.12045104442948842,0.16639447648038627,0.025651960011496347,0.035575363720478766,0.10133239498781414,rooted,C6526AFD1,2025-01-01,
34,82.50689046760148,6,0.8448264504469097,0.03003411015338249,1.5083653037858475,0.6746202864170019,True,0.048304861105843665,0.14798272262538445,0.08816486117487556,0.06883871741428954,0.09571206501938692,0.022297595120718616,0.013721340926508594,0.1686888441846875,0.1903917791058622,0.09210362013392916,0.05615029768952251,0.007643295498991307,rooted,C035E2982,2025-01-01,
35,94.69721573353745,6,0.9370352073514466,0.19391687580976028,0.8138459569562199,0.6180280876330689,False,0.06386214574872172,0.04972138948777035,0.07490293332254638,0.17187436414154006,0.11136368158680345,0.029574415172997,0.02585981405353363,0.1373205512854405,0.08095159449430596,0.03419926439487375,0.06669906676551851,0.15367077954594854,transient,CA195A333,2025-01-01,2025-10-31
36,28.91024234795723,0,0.882327597627298,0.030241697344438163,1.1448987904251073,0.0749156522745082,False,0.07128515411801654,0.12043613531613054,0.10282875795995969,0.09772003132241311,0.09962413442160165,0.11235328984130565,0.005161411885745899,0.08296639984041627,0.08453698718736005,0.15751562152513687,0.015618041232949803,0.04995403534896391,rooted,C3FCD1CE4,2025-01-01,
37,77.72054644127564,4,0.8019649479958036,0.43561069954970577,0.7387289024638399,0.28132104034813965,True,0.03336428453087628,0.1407079024949011,0.07402074245856026,0.07439424558899745,0.04679926276128058,0.013444430005397629,0.02727878595833618,0.14875024085478525,0.18956211020268476,0.03801598489171682,0.04631480143562888,0.1673472088168348,rooted,CDE049695,2025-01-01,
38,70.70870975661357,5,0.858797084059968,0.07551210769805553,1.1726494017337659,0.784851686296115,False,0.11836682749749936,0.1085660489249338,0.04455187171381982,0.1500292143263847,0.15011235654653732,0.028043786031992077,0.027163606626558347,0.06777578127112392,0.16499105008756737,0.022618274159135365,0.06686851783639546,0.05091266497805254,rooted,C7C3C1046,2025-01-01,
39,91.16511142138509,1,0.9137088709269914,0.10052503742633255,0.9525951717318681,0.7694509454355942,False,0.03746193945828267,0.031707972920151095,0.14952962959609387,0.09964687839366088,0.043017763095266254,0.06945384447691014,0.0722755903668076,0.14660152367095836,0.20696693785886966,0.05681239940956216,0.04198292227453853,0.04454259847889884,rooted,C1A7389F7,2025-01-01,
40,105.38868148084886,1,0.9524307010456601,0.0597041543689517,0.7698633376403375,0.7278479624090372,True,0.10860513411103151,0.06458806482079917,0.103449915353054,0.15213381687240113,0.11470434590933193,0.09223612230956914,0.03804280266277013,0.16323524318379987,0.06042997542781034,0.014429416215077477,0.021047483124205478,0.0670976800101499,rooted,CB8AB03A8,2025-01-01,
41,95.92762256571957,4,0.9669242874407702,0.019688804979181275,1.3631732965620444,0.5280041885135237,False,0.05503664688996489,0.14951693821998752,0.11791399998179347,0.0884476642599622,0.054489724322926696,0.10268438402366334,0.0354296493455711,0.1468615371675176,0.03454156000738335,0.13618717006981435,0.040873791572448075,0.03801693413896733,rooted,C56E27D59,2025-01-01,
42,113.05336266567829,6,0.8452244430693155,0.21447936069797766,1.2140952634505313,0.8979163038503767,True,0.05078013268578537,0.060867536961418986,0.04823475917542062,0.1910747562236192,0.10779895880677694,0.07133441837724692,0.0729199105737067,0.16405309205266314,0.0943318111137193,0.06313897546295293,0.03679984997160759,0.03866579859508219,rooted,CF519F70A,2025-01-01,
43,82.57115093232146,5,0.9401233813191172,0.01812091991188427,1.1071680498138656,0.3801542023232159,True,0.022215263489612645,0.09202020257482701,0.06093880003028719,0.11708554797612691,0.10078854686969722,0.04374422419136261,0.028156155964967764,0.21662088710625618,0.19285348914164266,0.019055153196539748,0.008480669906213944,0.09804105955246611,transient,C935170BB,2025-01-01,2026-10-31
44,134.12218616870706,5,0.9669350283649063,0.2368260251339722,0.5451353138109234,0.9006480473788742,False,0.037459341837154235,0.06686012087715222,0.14094842985517148,0.1334933668018146,0.09978194116744653,0.08412997836239787,0.08214869497147956,0.13091318234994634,0.09405638520510423,0.02727631682426514,0.05400722051942177,0.04892502122864611,rooted,C3188EA6C,2025-01-01,
45,108.4056970850336,2,0.9088198047955778,0.02885900799153602,1.0165100149284272,0.7355130276224482,True,0.034831266114738475,0.0661849173539323,0.12351968465566203,0.09858698741947189,0.08747555227114205,0.049832651452740816,0.11479691117773372,0.16445286111888435,0.1184501100926885,0.07468326503008064,0.0196303311409918,0.04755546217193374,transient,CCFC0641D,2025-01-01,2025-07-31
46,109.53625142026696,6,0.7958472280947329,0.025657012814527456,0.8329706469109857,0.7053633206611808,True,0.028254577840879386,0.07472564398838805,0.11528387591929351,0.19282331398961097,0.15018762678415448,0.09857433664814869,0.004041231123519148,0.14771316538003476,0.09502574682155691,0.024568035335294534,0.020888381140797777,0.04791406502832155,rooted,C6DF7DDCE,2025-01-01,
47,61.458474401356014,3,0.8895575914363896,0.04865107000056788,0.7998917476413672,0.3556280192556015,True,0.07134570954659268,0.17441867643123574,0.06366351799306459,0.10179344725976444,0.14552811289693562,0.08307962122697231,0.05429247779295741,0.10064568166767714,0.03548342825498779,0.013355652396032116,0.0847291879670049,0.07166448656677528,rooted,C0C2F577F,2025-01-01,
48,94.33293705886686,5,0.8108969443257275,0.0946039604797235,1.205674574114323,0.318579331343789,True,0.11989381302745684,0.059322572367409954,0.0798982070413515,0.08523479362916864,0.1295595145799071,0.04114943996463641,0.06635182685982706,0.128816598130997,0.09416491860900969,0.017357599274853044,0.10246710783552804,0.07578360867985487,rooted,CAA66D130,2025-01-01,
49,120.06721584208167,5,0.9251401098542694,0.19164680468234527,0.5720604211288658,0.21607220206598843,True,0.14743129143247624,0.05135134580194702,0.12130874236758443,0.07525912889795261,0.12510826567582706,0.027502274206004356,0.0023428462947491847,0.12257753041257952,0.1369411820421275,0.06211334350903988,0.020437666390637644,0.10762638296907433,rooted,C489E4AE1,2025-01-01,
50,93.79921132353401,5,0.9791826527769797,0.18746133570447593,1.135191731013808,0.5797373634131904,True,0.10876786591742371,0.024579338949052267,0.09247763425737958,0.0788090119170969,0.07214034241355684,0.05768207888601871,0.007481302795082078,0.0897900692892024,0.2277194234286027,0.10574057546932224,0.02322398389593666,0.11158837278132604,rooted,CE6D5C492,2025-01-01,
51,69.6035587572933,0,0.8491006473083592,0.05478786922254033,0.8804527743887426,0.413829618813298,False,0.05865974758122403,0.07536410231707118,0.14156525848712884,0.15989594305693744,0.07369264276284467,0.08201405791393687,0.09636277890632217,0.1716440278006487,0.04889737650327233,0.03243630020383298,0.04150473770172508,0.01796302676505579,rooted,C850D3E43,2025-01-01,
52,62.42609574934166,2,0.9292071072044549,0.08185645252300505,0.9303658270218256,0.7474457183321638,False,0.06498243339065471,0.10272170216060815,0.09482185032490748,0.20125769209501337,0.1343356296760751,0.021164711334376373,0.07575905402045491,0.11267909329861842,0.08240121194909966,0.0063909220028469434,0.02456763859016154,0.07891806115718357,transient,C2344B7F4,2025-01-01,2025-07-31
53,134.66911023413434,5,0.7174758489551386,0.04197474110941054,1.2214201731726029,0.586085844096235,True,0.05815228402278157,0.18149032195435752,0.24304157294759104,0.09471525240181748,0.17295967513829907,0.028038665282301464,0.0005820621699274893,0.05365374375409375,0.023726296829328197,0.003541198684664279,0.0748636861283614,0.06523524068647674,rooted,CC17C31A5,2025-01-01,
54,77.38444579655106,1,0.7882756838018494,0.2403340572783238,0.640467727257026,0.7150486481680078,False,0.08340881503476316,0.02886169600497257,0.04537904396390012,0.13210148255887855,0.17631822375823555,0.02814196194559979,0.01104335295272309,0.16252929907051503,0.10490019062010496,0.1348915324971123,0.06064056196592805,0.03178383962726683,rooted,C5FB3AB56,2025-01-01,
55,107.6568748300427,5,0.8685399219455339,0.030372213127289334,0.6564098077365954,0.5674248679149939,True,0.11377948815697543,0.07978318484897552,0.24386123457883568,0.046270485932462156,0.12519466775499818,0.06365961107089443,0.04940689977597427,0.05853305816769067,0.045255825354963294,0.028908363294769913,0.06768197595712926,0.07766520510633132,rooted,CFDEB2507,2025-01-01,
56,72.32172407151717,4,0.9124882479008743,0.11878001535440494,2.263387057545614,0.707237865791649,True,0.015813136690965228,0.04645960187064975,0.07998917373274125,0.15249540125022798,0.17079648927862898,0.04928050439838484,0.029009378276333795,0.08513527444789941,0.19751056833116515,0.08383752939422659,0.016784557696649008,0.07288838463212807,rooted,C9C229EB8,2025-01-01,
57,90.41724007445264,2,0.8243250727876976,0.06565795351758333,0.6259423000141469,0.48667379948814365,True,0.022390988446443803,0.03396942373580174,0.12718571868161832,0.1764638248926907,0.09839472286479314,0.08308453189144145,0.010067715237054587,0.11346517877972362,0.1552833445942308,0.05959272102153238,0.05016058165038694,0.06994124820428257,rooted,C3A5A1869,2025-01-01,
58,80.54540363097877,3,0.9184624288070962,0.12173865535937618,0.9244815593882275,0.40589701184450183,True,0.042670346960222615,0.04054792499240349,0.07575948770112788,0.18909612996098188,0.11615670901603653,0.04439238801045492,0.02939090356864174,0.15223726615866923,0.10701321393546226,0.04198368657671338,0.03953826289492151,0.12121368022436464,rooted,CD891921A,2025-01-01,
59,95.4149264800107,1,0.9587686384280475,0.02351420344055333,0.890853760064473,0.349477907444412,False,0.008094164316335962,0.05723475177448756,0.16745430875894532,0.12725134517198686,0.06426580654106359,0.127336868162784,0.006114993510216684,0.14265247063866593,0.13735486101199723,0.016423204621675423,0.024654083636631154,0.12116314185521017,rooted,C76C90BCB,2025-01-01,
60,59.63235658049257,6,0.9661092085420814,0.20022022370707282,0.7951292748591282,0.3659309171201167,True,0.07431057320004467,0.07192458547035903,0.07695220795356925,0.06716145811299068,0.12512148319712357,0.06965202242502733,0.005393643604810307,0.11373444941872732,0.09685139214320541,0.1402029237226113,0.08499359978523538,0.07370166096629574,transient,C1500857C,2025-01-01,2026-05-31
61,46.534723287000375,6,0.8824725290806622,0.378070974008549,1.562946839997469,0.5631931457021417,True,0.06275670797902662,0.10842444210676812,0.056572326396622255,0.06739494796716296,0.22402480889148413,0.07445435435554741,0.02148042694958506,0.11116381273790275,0.1488827649418339,0.031308243652693975,0.04511680880982,0.04842035521155302,rooted,CB337FF2D,2025-01-01,
62,92.9940184817907,6,0.9742849497550066,0.02311479855830344,0.9188371770130327,0.25540778022501986,False,0.08113208226867896,0.08598015438953763,0.10835212049247751,0.06073044956503815,0.09635477940068574,0.013702126949198123,0.007685138092093731,0.1339540515035781,0.05638376829151004,0.06931402550587834,0.07390701282747728,0.21250429071384658,transient,C516F78DE,2025-01-01,2027-06-30
63,120.0518039665346,6,0.7605702093535549,0.573788067437816,0.47525151620342726,0.8808564548907613,True,0.09531195713273993,0.03426163763899707,0.08143722767636671,0.12782108593438501,0.12810248150936185,0.07240590929776983,0.0332964367554914,0.07082305656451272,0.1159075466702114,0.05118761464939983,0.06670619336568308,0.12273885280508114,rooted,CEFA6F28F,2025-01-01,
64,71.22383126678568,1,0.9119443801908067,0.16536319570188207,0.8869693793997409,0.36270537006003045,True,0.05948386847580317,0.06590916021154221,0.10516520356412631,0.05095322609879886,0.13428232655370556,0.1314111129740384,0.042841626782242376,0.17695948470093836,0.08153838027308985,0.04626817884695892,0.05766386827570883,0.04752356324304742,rooted,C8DDE6C40,2025-01-01,
65,102.45153770313605,2,0.8322877620291559,0.020761538054056658,0.7400209283823235,0.5533930005951156,False,0.030479160766056255,0.11322515744783068,0.06729717243370781,0.05370457232293959,0.12603170164396765,0.048570547478590624,0.05505915490014289,0.0718601378206168,0.27252903713996474,0.0535578411522264,0.055287884483105315,0.05239763241085121,rooted,C2C15E5F1,2025-01-01,
66,58.13380349604263,5,0.7560626914859189,0.01875963617609809,1.553580498876382,0.5472684764549268,False,0.02674015115550256,0.07714821531320361,0.04746711356730033,0.24055525640509712,0.061331691091296894,0.1792191333513944,0.06621921897765658,0.13421305690286303,0.0535052086585653,0.008041691939990077,0.04830125378558628,0.057258008851544,rooted,CCA4D5FA2,2025-01-01,
67,112.64645178478492,5,0.8074439873820005,0.24052840311943854,0.8337170882775659,0.6328988573908628,False,0.023178215491063033,0.0669188335552809,0.20553492077644284,0.1977958643944624,0.14214970039671346,0.04027682058267803,0.005290548612190438,0.071098298483884,0.09498153618248457,0.0518760572342532,0.02234076067256127,0.07855844361798603,transient,C6884D953,2025-01-01,
68,135.9750036480895,5,0.9237138384134813,0.13367800940711472,0.7944532140761926,0.8243917676035627,False,0.07135243965750897,0.05899535701622779,0.11208274292019937,0.1014823289224684,0.05318995075508546,0.09413142768467984,0.004201194383496944,0.06825770277202288,0.20451543314005297,0.0962418312323,0.031637286086285084,0.10391230542967213,rooted,C06BC5304,2025-01-01,
69,131.94751346734748,5,0.9477405480986482,0.1889691836988555,0.7904363471389445,0.8546573706170646,False,0.07187571281292411,0.06436200263011084,0.06904286920032257,0.12268885054110176,0.17910783260390314,0.12375308087287641,0.02150175229869832,0.13429060544171903,0.07414233299324699,0.03623448068459706,0.019913216294542534,0.08308726362595721,rooted,CA4F3CCB5,2025-01-01,
70,79.63130801971016,6,0.8813479236621841,0.17787047126728414,0.7199403573501661,0.34055422676000624,True,0.024002780017450685,0.026593674726956257,0.11141677572675941,0.08843166344739287,0.1573436421654317,0.05337565243506684,0.024741340524091396,0.07972635190822522,0.15296023232314954,0.06544064056234022,0.18249084755052383,0.0334763986126122,rooted,C432B4666,2025-01-01,
71,52.53199773369115,5,0.8366626013110013,0.029390527339138772,1.013917334886811,0.31090128763022545,True,0.12970228505760265,0.02078564812867119,0.18800220071916662,0.10206264952697638,0.07807474982608287,0.09190828961082835,0.03591139480116666,0.1406935187478803,0.10461912503621172,0.016770259223374693,0.04698186272468695,0.04448801659735163,rooted,CE162C017,2025-01-01,
72,50.63277900661773,6,0.8987279774037781,0.11090140236911711,2.8487910564374794,0.3531791564742822,False,0.059683262022680185,0.12563653113907633,0.09538667968926734,0.18352641154602212,0.05893709772770591,0.040993308186316885,0.028175885720041653,0.04882557897134316,0.0856989216180245,0.08169179064870039,0.05227345093759339,0.13917108179322815,rooted,C7F9A39C8,2025-01-01,
73,117.7905929398085,1,0.9304841410324672,0.07392085054272095,0.6345592477894564,0.578727974842891,True,0.0880464441906048,0.11557186722209005,0.09431802287610176,0.18609732509944069,0.10512368348318199,0.023444776491915145,0.0048414438843447215,0.05824032316559917,0.09878665861449033,0.02856295896646319,0.15963530890201877,0.037331187103749615,rooted,C1DD1B379,2025-01-01,
74,89.13006150484293,5,0.8756811826540096,0.061150301480574695,0.6507040823061833,0.2027916241823654,False,0.018517572961060942,0.029805150179182456,0.021391437488206846,0.1326843653161995,0.1438479770877167,0.09152669029391276,0.07098301989413944,0.13507516087640717,0.14367722459614427,0.07379923101107976,0.05173455942383526,0.0869576108721149,rooted,CBC092D2A,2025-01-01,
75,191.25589638077062,2,0.9970821862289634,0.11912967980547273,1.0205194876332355,0.8335409898493997,False,0.07311487792780805,0.16027070239915578,0.16349454728204685,0.17082030321650055,0.049128555743299315,0.04287689401448846,0.014984775623141178,0.13377563934531092,0.06332473736991125,0.0669171044206333,0.0107535014933417,0.05053836116436273,rooted,C5A40A6DB,2025-01-01,
76,100.17070045649888,0,0.8602984927747341,0.09499934798059798,1.2282440872221558,0.22454972042981797,True,0.021559567097190667,0.06541990932671876,0.11282586206240963,0.12103992531942268,0.16845544918220068,0.03377999711556039,0.006108253213071913,0.10173198270491306,0.113077263932781,0.06342806007010296,0.053396625281267554,0.13917710469436062,rooted,CF878208C,2025-01-01,
