week,category,forecast_weekly,oracle
5,Fresh Produce,732.0,0
5,Frozen Foods,351.0,0
5,Household and Cleaning Supplies,55.5,0
5,Meat and Poultry,301.0,0
5,Pantry Staples and Packaged Goods,818.75,0
5,Personal Care and Health,73.5,0
5,Seafood,168.0,0
5,Snacks and Confectionery,156.5,0
6,Alcoholic Beverages,46.75,0
6,Bakery and Bread,764.5,0
6,Beverages (Non-Alcoholic),402.5,0
6,Dairy and Eggs,1271.25,0
6,Fresh Produce,697.0,0
6,Frozen Foods,370.5,0
6,Household and Cleaning Supplies,42.0,0
6,Meat and Poultry,300.75,0
6,Pantry Staples and Packaged Goods,780.5,0
6,Personal Care and Health,64.5,0
6,Seafood,172.75,0
6,Snacks and Confectionery,149.0,0
7,Alcoholic Beverages,48.75,0
7,Bakery and Bread,776.25,0
7,Beverages (Non-Alcoholic),389.0,0
7,Dairy and Eggs,1293.75,0
7,Fresh Produce,686.5,0
7,Frozen Foods,382.25,0
7,Household and Cleaning Supplies,42.75,0
7,Meat and Poultry,300.0,0
7,Pantry Staples and Packaged Goods,745.75,0
7,Personal Care and Health,62.5,0
7,Seafood,173.25,0
7,Snacks and Confectionery,144.75,0
8,Alcoholic Beverages,50.25,0
8,Bakery and Bread,796.25,0
8,Beverages (Non-Alcoholic),388.25,0
8,Dairy and Eggs,1362.75,0
8,Fresh Produce,708.75,0
8,Frozen Foods,426.0,0
8,Household and Cleaning Supplies,44.5,0
8,Meat and Poultry,318.75,0
8,Pantry Staples and Packaged Goods,737.0,0
8,Personal Care and Health,66.5,0
8,Seafood,182.25,0
8,Snacks and Confectionery,140.5,0
9,Alcoholic Beverages,54.5,0
9,Bakery and Bread,790.0,0
9,Beverages (Non-Alcoholic),397.25,0
9,Dairy and Eggs,1427.75,0
9,Fresh Produce,722.5,0
9,Frozen Foods,448.0,0
9,Household and Cleaning Supplies,42.75,0
9,Meat and Poultry,329.25,0
9,Pantry Staples and Packaged Goods,727.25,0
9,Personal Care and Health,69.25,0
9,Seafood,192.0,0
9,Snacks and Confectionery,142.75,0
10,Alcoholic Beverages,65.25,0
10,Bakery and Bread,849.0,0
10,Beverages (Non-Alcoholic),434.5,0
10,Dairy and Eggs,1565.75,0
10,Fresh Produce,785.0,0
10,Frozen Foods,483.75,0
10,Household and Cleaning Supplies,47.25,0
10,Meat and Poultry,360.5,0
10,Pantry Staples and Packaged Goods,788.25,0
10,Personal Care and Health,69.25,0
10,Seafood,205.75,0
10,Snacks and Confectionery,153.0,0
11,Alcoholic Beverages,68.0,0
11,Bakery and Bread,860.0,0
11,Beverages (Non-Alcoholic),446.0,0
11,Dairy and Eggs,1602.0,0
11,Fresh Produce,777.5,0
11,Frozen Foods,524.5,0
11,Household and Cleaning Supplies,48.0,0
11,Meat and Poultry,377.25,0
11,Pantry Staples and Packaged Goods,803.75,0
11,Personal Care and Health,73.75,0
11,Seafood,213.0,0
11,Snacks and Confectionery,158.5,0
12,Alcoholic Beverages,67.0,0
12,Bakery and Bread,838.5,0
12,Beverages (Non-Alcoholic),484.75,0
12,Dairy and Eggs,1637.75,0
12,Fresh Produce,800.25,0
12,Frozen Foods,546.25,0
12,Household and Cleaning Supplies,48.75,0
12,Meat and Poultry,393.0,0
12,Pantry Staples and Packaged Goods,804.25,0
12,Personal Care and Health,73.0,0
12,Seafood,219.25,0
12,Snacks and Confectionery,159.75,0
13,Alcoholic Beverages,65.25,0
13,Bakery and Bread,794.0,0
13,Beverages (Non-Alcoholic),466.5,0
13,Dairy and Eggs,1547.25,0
13,Fresh Produce,751.0,0
13,Frozen Foods,543.25,0
13,Household and Cleaning Supplies,46.5,0
13,Meat and Poultry,388.75,0
13,Pantry Staples and Packaged Goods,766.0,0
13,Personal Care and Health,64.25,0
13,Seafood,204.75,0
13,Snacks and Confectionery,142.75,0
14,Alcoholic Beverages,57.5,0
14,Bakery and Bread,790.5,0
14,Beverages (Non-Alcoholic),451.0,0
14,Dairy and Eggs,1493.5,0
14,Fresh Produce,742.75,0
14,Frozen Foods,539.75,0
14,Household and Cleaning Supplies,47.0,0
14,Meat and Poultry,379.5,0
14,Pantry Staples and Packaged Goods,758.0,0
14,Personal Care and Health,65.5,0
14,Seafood,200.5,0
14,Snacks and Confectionery,141.0,0
15,Alcoholic Beverages,51.5,0
15,Bakery and Bread,764.75,0
15,Beverages (Non-Alcoholic),446.75,0
15,Dairy and Eggs,1453.5,0
15,Fresh Produce,727.75,0
15,Frozen Foods,522.25,0
15,Household and Cleaning Supplies,45.0,0
15,Meat and Poultry,372.0,0
15,Pantry Staples and Packaged Goods,750.5,0
15,Personal Care and Health,63.25,0
15,Seafood,200.25,0
15,Snacks and Confectionery,136.5,0
16,Alcoholic Beverages,59.0,0
16,Bakery and Bread,773.75,0
16,Beverages (Non-Alcoholic),458.25,0
16,Dairy and Eggs,1433.0,0
16,Fresh Produce,727.25,0
16,Frozen Foods,531.75,0
16,Household and Cleaning Supplies,47.0,0
16,Meat and Poultry,375.5,0
16,Pantry Staples and Packaged Goods,751.75,0
16,Personal Care and Health,61.25,0
16,Seafood,203.25,0
16,Snacks and Confectionery,137.0,0
17,Alcoholic Beverages,60.5,0
17,Bakery and Bread,845.75,0
17,Beverages (Non-Alcoholic),490.5,0
17,Dairy and Eggs,1515.75,0
17,Fresh Produce,776.5,0
17,Frozen Foods,556.75,0
17,Household and Cleaning Supplies,49.5,0
17,Meat and Poultry,387.75,0
17,Pantry Staples and Packaged Goods,780.75,0
17,Personal Care and Health,67.75,0
17,Seafood,221.25,0
17,Snacks and Confectionery,154.5,0
18,Alcoholic Beverages,58.75,0
18,Bakery and Bread,836.0,0
18,Beverages (Non-Alcoholic),490.5,0
18,Dairy and Eggs,1526.75,0
18,Fresh Produce,779.25,0
18,Frozen Foods,558.0,0
18,Household and Cleaning Supplies,49.75,0
18,Meat and Poultry,391.0,0
18,Pantry Staples and Packaged Goods,723.5,0
18,Personal Care and Health,67.5,0
18,Seafood,220.25,0
18,Snacks and Confectionery,151.75,0
19,Alcoholic Beverages,63.5,0
19,Bakery and Bread,842.25,0
19,Beverages (Non-Alcoholic),496.5,0
19,Dairy and Eggs,1556.5,0
19,Fresh Produce,805.25,0
19,Frozen Foods,554.75,0
19,Household and Cleaning Supplies,50.0,0
19,Meat and Poultry,396.25,0
19,Pantry Staples and Packaged Goods,730.25,0
19,Personal Care and Health,68.75,0
19,Seafood,215.25,0
19,Snacks and Confectionery,155.75,0
20,Alcoholic Beverages,58.5,0
20,Bakery and Bread,838.5,0
20,Beverages (Non-Alcoholic),488.75,0
20,Dairy and Eggs,1556.0,0
20,Fresh Produce,806.0,0
20,Frozen Foods,540.25,0
20,Household and Cleaning Supplies,47.0,0
20,Meat and Poultry,381.75,0
20,Pantry Staples and Packaged Goods,707.0,0
20,Personal Care and Health,65.5,0
20,Seafood,196.25,0
20,Snacks and Confectionery,153.25,0
21,Alcoholic Beverages,61.75,0
21,Bakery and Bread,807.25,0
21,Beverages (Non-Alcoholic),506.5,0
21,Dairy and Eggs,1530.5,0
21,Fresh Produce,830.25,0
21,Frozen Foods,549.75,0
21,Household and Cleaning Supplies,48.5,0
21,Meat and Poultry,402.5,0
21,Pantry Staples and Packaged Goods,684.25,0
21,Personal Care and Health,68.5,0
21,Seafood,191.0,0
21,Snacks and Confectionery,142.75,0
22,Alcoholic Beverages,64.25,0
22,Bakery and Bread,815.75,0
22,Beverages (Non-Alcoholic),570.5,0
22,Dairy and Eggs,1563.75,0
22,Fresh Produce,884.25,0
22,Frozen Foods,584.25,0
22,Household and Cleaning Supplies,46.5,0
22,Meat and Poultry,409.25,0
22,Pantry Staples and Packaged Goods,718.25,0
22,Personal Care and Health,66.5,0
22,Seafood,195.5,0
22,Snacks and Confectionery,147.5,0
23,Alcoholic Beverages,62.5,0
23,Bakery and Bread,808.5,0
23,Beverages (Non-Alcoholic),598.0,0
23,Dairy and Eggs,1558.5,0
23,Fresh Produce,920.0,0
23,Frozen Foods,614.25,0
23,Household and Cleaning Supplies,46.25,0
23,Meat and Poultry,418.75,0
23,Pantry Staples and Packaged Goods,704.75,0
23,Personal Care and Health,69.75,0
23,Seafood,206.25,0
23,Snacks and Confectionery,145.0,0
24,Alcoholic Beverages,65.5,0
24,Bakery and Bread,797.25,0
24,Beverages (Non-Alcoholic),601.0,0
24,Dairy and Eggs,1593.75,0
24,Fresh Produce,916.5,0
24,Frozen Foods,615.75,0
24,Household and Cleaning Supplies,46.25,0
24,Meat and Poultry,422.0,0
24,Pantry Staples and Packaged Goods,706.5,0
24,Personal Care and Health,71.25,0
24,Seafood,216.0,0
24,Snacks and Confectionery,151.5,0
25,Alcoholic Beverages,65.0,0
25,Bakery and Bread,793.5,0
25,Beverages (Non-Alcoholic),609.0,0
25,Dairy and Eggs,1589.5,0
25,Fresh Produce,928.0,0
25,Frozen Foods,601.5,0
25,Household and Cleaning Supplies,44.25,0
25,Meat and Poultry,416.5,0
25,Pantry Staples and Packaged Goods,702.25,0
25,Personal Care and Health,63.75,0
25,Seafood,211.5,0
25,Snacks and Confectionery,153.0,0
26,Alcoholic Beverages,63.75,0
26,Bakery and Bread,773.75,0
26,Beverages (Non-Alcoholic),578.5,0
26,Dairy and Eggs,1574.0,0
26,Fresh Produce,898.0,0
26,Frozen Foods,574.75,0
26,Household and Cleaning Supplies,46.25,0
26,Meat and Poultry,418.75,0
26,Pantry Staples and Packaged Goods,687.0,0
26,Personal Care and Health,62.0,0
26,Seafood,206.75,0
26,Snacks and Confectionery,142.25,0
27,Alcoholic Beverages,64.75,0
27,Bakery and Bread,758.75,0
27,Beverages (Non-Alcoholic),567.0,0
27,Dairy and Eggs,1558.0,0
27,Fresh Produce,875.5,0
27,Frozen Foods,564.75,0
27,Household and Cleaning Supplies,48.75,0
27,Meat and Poultry,414.25,0
27,Pantry Staples and Packaged Goods,681.0,0
27,Personal Care and Health,56.0,0
27,Seafood,191.5,0
27,Snacks and Confectionery,137.0,0
28,Alcoholic Beverages,65.0,0
28,Bakery and Bread,755.5,0
28,Beverages (Non-Alcoholic),594.75,0
28,Dairy and Eggs,1548.25,0
28,Fresh Produce,923.0,0
28,Frozen Foods,570.0,0
28,Household and Cleaning Supplies,49.75,0
28,Meat and Poultry,433.0,0
28,Pantry Staples and Packaged Goods,672.5,0
28,Personal Care and Health,53.75,0
28,Seafood,192.0,0
28,Snacks and Confectionery,133.75,0
29,Alcoholic Beverages,63.75,0
29,Bakery and Bread,750.75,0
29,Beverages (Non-Alcoholic),611.75,0
29,Dairy and Eggs,1545.75,0
29,Fresh Produce,921.75,0
29,Frozen Foods,595.5,0
29,Household and Cleaning Supplies,53.5,0
29,Meat and Poultry,438.25,0
29,Pantry Staples and Packaged Goods,652.25,0
29,Personal Care and Health,59.5,0
29,Seafood,187.75,0
29,Snacks and Confectionery,130.5,0
30,Alcoholic Beverages,65.0,0
30,Bakery and Bread,769.25,0
30,Beverages (Non-Alcoholic),621.5,0
30,Dairy and Eggs,1577.75,0
30,Fresh Produce,919.5,0
30,Frozen Foods,597.25,0
30,Household and Cleaning Supplies,52.0,0
30,Meat and Poultry,445.5,0
30,Pantry Staples and Packaged Goods,665.75,0
30,Personal Care and Health,63.75,0
30,Seafood,190.5,0
30,Snacks and Confectionery,139.0,0
31,Alcoholic Beverages,64.0,0
31,Bakery and Bread,756.25,0
31,Beverages (Non-Alcoholic),620.5,0
31,Dairy and Eggs,1593.75,0
31,Fresh Produce,924.75,0
31,Frozen Foods,589.5,0
31,Household and Cleaning Supplies,49.0,0
31,Meat and Poultry,439.5,0
31,Pantry Staples and Packaged Goods,661.25,0
31,Personal Care and Health,63.25,0
31,Seafood,196.0,0
31,Snacks and Confectionery,143.5,0
32,Alcoholic Beverages,59.5,0
32,Bakery and Bread,719.25,0
32,Beverages (Non-Alcoholic),588.75,0
32,Dairy and Eggs,1498.75,0
32,Fresh Produce,862.5,0
32,Frozen Foods,561.75,0
32,Household and Cleaning Supplies,47.75,0
32,Meat and Poultry,406.0,0
32,Pantry Staples and Packaged Goods,608.5,0
32,Personal Care and Health,61.0,0
32,Seafood,181.0,0
32,Snacks and Confectionery,132.25,0
33,Alcoholic Beverages,60.5,0
33,Bakery and Bread,693.0,0
33,Beverages (Non-Alcoholic),571.25,0
33,Dairy and Eggs,1490.5,0
33,Fresh Produce,830.0,0
33,Frozen Foods,532.25,0
33,Household and Cleaning Supplies,45.5,0
33,Meat and Poultry,392.75,0
33,Pantry Staples and Packaged Goods,615.25,0
33,Personal Care and Health,57.75,0
33,Seafood,181.75,0
33,Snacks and Confectionery,131.0,0
34,Alcoholic Beverages,63.75,0
34,Bakery and Bread,664.25,0
34,Beverages (Non-Alcoholic),578.0,0
34,Dairy and Eggs,1450.0,0
34,Fresh Produce,831.5,0
34,Frozen Foods,542.0,0
34,Household and Cleaning Supplies,45.5,0
34,Meat and Poultry,390.5,0
34,Pantry Staples and Packaged Goods,587.75,0
34,Personal Care and Health,55.5,0
34,Seafood,181.5,0
34,Snacks and Confectionery,127.75,0
35,Alcoholic Beverages,63.5,0
35,Bakery and Bread,669.5,0
35,Beverages (Non-Alcoholic),558.5,0
35,Dairy and Eggs,1428.75,0
35,Fresh Produce,814.25,0
35,Frozen Foods,545.5,0
35,Household and Cleaning Supplies,47.75,0
35,Meat and Poultry,398.0,0
35,Pantry Staples and Packaged Goods,575.25,0
35,Personal Care and Health,58.25,0
35,Seafood,180.25,0
35,Snacks and Confectionery,126.25,0
36,Alcoholic Beverages,62.5,0
36,Bakery and Bread,691.25,0
36,Beverages (Non-Alcoholic),550.25,0
36,Dairy and Eggs,1488.25,0
36,Fresh Produce,827.75,0
36,Frozen Foods,556.0,0
36,Household and Cleaning Supplies,47.5,0
36,Meat and Poultry,421.25,0
36,Pantry Staples and Packaged Goods,619.0,0
36,Personal Care and Health,63.25,0
36,Seafood,186.5,0
36,Snacks and Confectionery,134.5,0
37,Alcoholic Beverages,58.75,0
37,Bakery and Bread,696.25,0
37,Beverages (Non-Alcoholic),506.0,0
37,Dairy and Eggs,1461.5,0
37,Fresh Produce,803.0,0
37,Frozen Foods,533.25,0
37,Household and Cleaning Supplies,45.0,0
37,Meat and Poultry,405.25,0
37,Pantry Staples and Packaged Goods,626.5,0
37,Personal Care and Health,65.0,0
37,Seafood,182.5,0
37,Snacks and Confectionery,139.0,0
38,Alcoholic Beverages,56.0,0
38,Bakery and Bread,714.75,0
38,Beverages (Non-Alcoholic),493.75,0
38,Dairy and Eggs,1495.75,0
38,Fresh Produce,819.75,0
38,Frozen Foods,536.0,0
38,Household and Cleaning Supplies,46.25,0
38,Meat and Poultry,402.25,0
38,Pantry Staples and Packaged Goods,656.75,0
38,Personal Care and Health,66.25,0
38,Seafood,181.25,0
38,Snacks and Confectionery,141.0,0
39,Alcoholic Beverages,57.0,0
39,Bakery and Bread,712.25,0
39,Beverages (Non-Alcoholic),513.25,0
39,Dairy and Eggs,1496.25,0
39,Fresh Produce,815.0,0
39,Frozen Foods,523.5,0
39,Household and Cleaning Supplies,47.0,0
39,Meat and Poultry,402.75,0
39,Pantry Staples and Packaged Goods,656.75,0
39,Personal Care and Health,62.5,0
39,Seafood,184.25,0
39,Snacks and Confectionery,143.75,0
40,Alcoholic Beverages,60.5,0
40,Bakery and Bread,742.0,0
40,Beverages (Non-Alcoholic),532.75,0
40,Dairy and Eggs,1534.5,0
40,Fresh Produce,840.5,0
40,Frozen Foods,532.25,0
40,Household and Cleaning Supplies,49.75,0
40,Meat and Poultry,401.25,0
40,Pantry Staples and Packaged Goods,687.0,0
40,Personal Care and Health,64.5,0
40,Seafood,190.5,0
40,Snacks and Confectionery,144.75,0
41,Alcoholic Beverages,61.5,0
41,Bakery and Bread,753.75,0
41,Beverages (Non-Alcoholic),551.0,0
41,Dairy and Eggs,1549.75,0
41,Fresh Produce,843.25,0
41,Frozen Foods,554.25,0
41,Household and Cleaning Supplies,51.75,0
41,Meat and Poultry,409.75,0
41,Pantry Staples and Packaged Goods,669.5,0
41,Personal Care and Health,64.25,0
41,Seafood,192.0,0
41,Snacks and Confectionery,142.25,0
42,Alcoholic Beverages,59.0,0
42,Bakery and Bread,715.0,0
42,Beverages (Non-Alcoholic),532.0,0
42,Dairy and Eggs,1479.75,0
42,Fresh Produce,797.0,0
42,Frozen Foods,518.25,0
42,Household and Cleaning Supplies,47.5,0
42,Meat and Poultry,410.75,0
42,Pantry Staples and Packaged Goods,637.75,0
42,Personal Care and Health,62.0,0
42,Seafood,192.75,0
42,Snacks and Confectionery,137.75,0
43,Alcoholic Beverages,59.25,0
43,Bakery and Bread,723.75,0
43,Beverages (Non-Alcoholic),503.0,0
43,Dairy and Eggs,1459.0,0
43,Fresh Produce,778.0,0
43,Frozen Foods,509.75,0
43,Household and Cleaning Supplies,46.5,0
43,Meat and Poultry,392.25,0
43,Pantry Staples and Packaged Goods,652.25,0
43,Personal Care and Health,64.25,0
43,Seafood,182.25,0
43,Snacks and Confectionery,133.25,0
44,Alcoholic Beverages,61.75,0
44,Bakery and Bread,729.5,0
44,Beverages (Non-Alcoholic),470.5,0
44,Dairy and Eggs,1419.0,0
44,Fresh Produce,737.5,0
44,Frozen Foods,494.5,0
44,Household and Cleaning Supplies,47.25,0
44,Meat and Poultry,377.75,0
44,Pantry Staples and Packaged Goods,648.0,0
44,Personal Care and Health,64.0,0
44,Seafood,185.5,0
44,Snacks and Confectionery,132.75,0
45,Alcoholic Beverages,58.75,0
45,Bakery and Bread,717.0,0
45,Beverages (Non-Alcoholic),434.0,0
45,Dairy and Eggs,1405.5,0
45,Fresh Produce,705.0,0
45,Frozen Foods,479.25,0
45,Household and Cleaning Supplies,46.75,0
45,Meat and Poultry,350.75,0
45,Pantry Staples and Packaged Goods,662.5,0
45,Personal Care and Health,64.75,0
45,Seafood,183.0,0
45,Snacks and Confectionery,132.75,0
46,Alcoholic Beverages,59.0,0
46,Bakery and Bread,733.75,0
46,Beverages (Non-Alcoholic),422.75,0
46,Dairy and Eggs,1403.0,0
46,Fresh Produce,690.0,0
46,Frozen Foods,485.75,0
46,Household and Cleaning Supplies,49.5,0
46,Meat and Poultry,336.75,0
46,Pantry Staples and Packaged Goods,677.0,0
46,Personal Care and Health,65.0,0
46,Seafood,176.25,0
46,Snacks and Confectionery,128.75,0
47,Alcoholic Beverages,58.25,0
47,Bakery and Bread,744.25,0
47,Beverages (Non-Alcoholic),423.0,0
47,Dairy and Eggs,1371.5,0
47,Fresh Produce,686.75,0
47,Frozen Foods,483.0,0
47,Household and Cleaning Supplies,49.5,0
47,Meat and Poultry,338.0,0
47,Pantry Staples and Packaged Goods,690.75,0
47,Personal Care and Health,63.0,0
47,Seafood,184.5,0
47,Snacks and Confectionery,125.25,0
48,Alcoholic Beverages,57.25,0
48,Bakery and Bread,744.75,0
48,Beverages (Non-Alcoholic),436.5,0
48,Dairy and Eggs,1391.25,0
48,Fresh Produce,688.25,0
48,Frozen Foods,489.5,0
48,Household and Cleaning Supplies,50.25,0
48,Meat and Poultry,353.5,0
48,Pantry Staples and Packaged Goods,705.0,0
48,Personal Care and Health,61.25,0
48,Seafood,182.25,0
48,Snacks and Confectionery,129.5,0
49,Alcoholic Beverages,57.5,0
49,Bakery and Bread,763.0,0
49,Beverages (Non-Alcoholic),437.5,0
49,Dairy and Eggs,1429.25,0
49,Fresh Produce,705.5,0
49,Frozen Foods,506.0,0
49,Household and Cleaning Supplies,50.75,0
49,Meat and Poultry,365.25,0
49,Pantry Staples and Packaged Goods,759.0,0
49,Personal Care and Health,63.75,0
49,Seafood,191.25,0
49,Snacks and Confectionery,138.0,0
50,Alcoholic Beverages,58.25,0
50,Bakery and Bread,799.0,0
50,Beverages (Non-Alcoholic),427.25,0
50,Dairy and Eggs,1507.5,0
50,Fresh Produce,719.5,0
50,Frozen Foods,512.0,0
50,Household and Cleaning Supplies,50.75,0
50,Meat and Poultry,358.75,0
50,Pantry Staples and Packaged Goods,810.5,0
50,Personal Care and Health,65.5,0
50,Seafood,197.25,0
50,Snacks and Confectionery,149.5,0
51,Alcoholic Beverages,57.75,0
51,Bakery and Bread,847.0,0
51,Beverages (Non-Alcoholic),408.75,0
51,Dairy and Eggs,1566.5,0
51,Fresh Produce,718.0,0
51,Frozen Foods,522.0,0
51,Household and Cleaning Supplies,52.5,0
51,Meat and Poultry,361.25,0
51,Pantry Staples and Packaged Goods,873.25,0
51,Personal Care and Health,70.0,0
51,Seafood,210.0,0
51,Snacks and Confectionery,159.75,0
52,Alcoholic Beverages,52.5,0
52,Bakery and Bread,845.25,0
52,Beverages (Non-Alcoholic),380.0,0
52,Dairy and Eggs,1517.25,0
52,Fresh Produce,695.0,0
52,Frozen Foods,507.5,0
52,Household and Cleaning Supplies,47.25,0
52,Meat and Poultry,350.25,0
52,Pantry Staples and Packaged Goods,861.5,0
52,Personal Care and Health,66.5,0
52,Seafood,213.25,0
52,Snacks and Confectionery,158.75,0
