t,spoilf_Bakery and Bread,spoilf_Fresh Produce,spoilf_Seafood,spoilf_Meat and Poultry,spoilf_Dairy and Eggs,spoilf_Frozen Foods
152,0.7367954171987546,1.3086430192967369,0.9567367267895597,1.2079037241135218,0.8005730245353644,0.9985477242694142
153,1.0108877221988564,1.7293211663664754,0.9958306306490856,1.5895581358743283,1.2665531104035306,0.6020473045404293
154,1.3953220897998073,1.358260803313033,0.960576165088522,1.1262724391953955,1.0355950278971875,0.683272788100364
155,0.7151084002096336,1.0796092862297904,0.8746862814008678,0.7680745368270175,0.8184897038530229,1.0354283241710704
156,1.2631544103220045,2.3431102822230057,1.3257684508602023,0.9773216278888909,0.9407788947169266,0.8983280265327849
157,1.542260712417564,1.418197730074097,1.0425548561076547,1.4973740444842474,1.2467333804917538,0.9225325661263496
158,1.1266544305334187,1.4734880603535698,1.2888028651067902,1.1139784808495645,0.9712686500389796,0.6992119089668792
159,1.090003843878857,1.006870820564869,2.1561310195118546,1.0354402570533991,1.5727388896850505,0.4919577811021674
160,1.6524344545151217,1.2309529108693813,1.6253708971776113,1.9035316518231862,1.3279404915935433,0.7302875982642589
161,1.5263210904976379,1.2452865081863447,0.981874864873054,1.0878116954682742,1.1893461803879477,0.756494293567111
162,0.929155105164195,1.2981056800258732,1.1697749080772777,0.6725085529838836,0.7551902672059059,0.8459597414317696
163,1.2450172758982658,1.5661912098047597,1.5539729972772975,1.0379017031129858,1.353617952102967,0.9424932029360812
164,1.5412635719038268,1.6999007826842836,0.9252973576978388,1.0264398197524252,1.1961390069722755,0.9598009656428802
165,0.8615535462904103,1.2697992185802607,1.1791335265651757,1.1672436000444841,1.0414388374429786,0.7631918117084789
166,1.318071399764781,1.7081179434878189,0.9114047621733247,1.1703018977139288,0.9416981780070811,1.2135961217468223
167,1.0010273781930117,1.1025786122705183,0.9182799938944084,1.3336865501389805,1.1654288433609485,1.09970028375497
168,1.52811960485147,1.4031916767509176,0.9495492352587618,1.0896849501194235,1.1871276519331764,0.5645643149418569
169,1.4050542665947146,2.1740812685957445,1.355962167004659,0.8970332626279723,0.877889489833985,0.8608268614765159
170,1.4137508951584699,1.55938967904893,1.049454184773417,1.1069878620435956,1.2823426193466794,1.0007818084706157
171,0.690382925547795,1.2061018239382975,0.8911648756191587,1.0120219919340443,0.9853006806119164,0.8480575924390453
172,1.0900472606972218,0.8288490251869298,1.7911337342309137,1.2015973573415553,1.0705396222274555,0.853190455731305
173,0.9418577575053131,1.3374025478095801,0.8369812148951558,1.0218303233653425,1.026832027865494,0.9804809011833965
174,1.7144490081425687,1.4376967080720262,1.7267277927667875,1.0328294841908523,0.6104585213101593,0.8965881512793018
175,1.045890837197576,0.8649823253297371,1.009779383611048,1.2803477962402126,1.108024970336956,0.7893775043543023
176,1.1923496345933842,0.8795021046193969,1.0727015445968835,0.9959838066819193,0.8523695513436828,1.0049877753661278
177,1.4440441118629364,1.4541942494177602,0.8838863913560607,0.8996405880442889,0.967978542016712,1.2533778955889723
178,1.3918361036288878,1.368206447483217,1.1113168671926006,0.7505184778554866,1.0816447255282358,1.2002298853246558
179,0.8210154689799063,1.4765250983677483,1.007757635069478,1.3846277381738927,0.8968721550359565,0.7936201572628762
180,1.1845447923810086,1.0425729382278088,1.1009307145613927,1.2020382556369162,0.8457392355604002,1.12040538092936
181,1.7329343309126057,1.5024010878207223,1.7284341791669866,1.248141264988349,1.4351829615564622,1.058964556696239
182,1.2035166552095788,1.5328627467998388,1.1772909066050656,1.0438936559265795,0.5837339276563679,0.7130005203641242
183,1.063567115048687,2.0396660952556673,1.295512531726033,1.2578496763407836,0.9468884317136023,1.136677314667955
184,1.1138900287490874,1.100657092928992,1.4023912444250448,0.9592779598196246,1.0359415867175983,0.9930114752625729
185,1.010528519421995,0.8605493473122864,0.8780127165412687,0.8606275678845228,0.8852665841554189,0.9790529690356888
186,1.8273014373435388,2.3000149594362127,2.3227290605957456,1.1903149262799135,1.3861111204581316,1.3206514614558251
187,0.994397212865841,1.6128001659084177,1.3483921340686633,1.3004339630312323,0.9959573217154786,0.6262337380319125
188,1.5514989979948608,1.5216609427559133,1.326640587139661,1.0467851024408186,0.702036917305389,1.2032052479421598
189,2.8736307417884954,2.1894115720399463,1.1728653265473281,1.2072583020036913,1.3493212685265938,0.9743463371086322
190,2.6050655887735714,1.435901867768549,1.0665516154590697,0.9093989544176175,1.2983897843448322,0.8658908374977541
191,1.4884485152987639,2.2273609963305985,1.1467552065465143,1.309802972619582,1.4896001090489994,1.1690042736177753
192,1.4030054373299206,1.791456809617379,1.0789964395062612,1.2760528473082058,1.1525785105917445,1.1220158302817513
193,1.3970066594273363,1.8698373333719418,2.3654413783314054,1.3148688085549187,1.0246183788536225,0.801337550828804
194,1.8135796779721907,1.18402302758717,1.7890462204818829,1.528062305830786,1.135837503837011,0.5596127590907506
195,1.8608668022998132,1.5848037081352748,1.60004321443374,1.46724348472434,1.6551064701292213,0.7870617789042027
196,1.9687776609021044,1.641107221158468,1.185187122969284,1.0422920173293255,0.9151608332302605,1.2242384747457677
197,1.3981466606071602,2.676143658964766,1.692908763211224,1.3303752723677338,0.8696688229715833,0.8115116735774465
198,2.1626168854271177,1.6983302291209326,1.6551369117935213,0.9278402770158384,1.1405362910707117,0.7936894721311611
199,1.4265266844682498,1.3550328327334513,1.1228271300856323,0.7842926496417653,1.1152027364641115,1.4688217498704637
200,1.356229332458372,1.2366714298748926,1.0559785729840054,0.8495643391794491,1.0215965484637697,1.2261395972068345
201,1.3174545049432989,0.7206045487540486,0.7658924593779888,1.2245958898013272,1.0528171973708693,0.9060079820856808
202,1.6104558070587827,0.9651373665130358,0.8216649484628301,1.3010539408374242,1.37505267179447,0.9533039360389938
203,1.2943327630635069,1.112731288593748,1.0483797284868464,1.3422840977225037,1.7988068056999196,0.8469817251506332
204,1.9354993564257412,1.5858604228805357,0.9161237353694828,1.2882243964542879,1.1153248394288464,0.5965882111986566
205,1.7942835779353168,1.3949711108307672,1.1654420985382066,0.9272746322620954,1.0856591316938873,0.9462206847654826
206,0.5114669862128576,0.9912809052615811,0.7956506361386066,1.061242790515626,0.5157677100374054,0.9969507684896015
207,1.1659210976522825,0.8919469790090664,0.5206133074605751,0.5418870473709602,0.6621118546958199,0.8320881672061501
208,1.0340451037480922,1.001861972274359,0.9110332873582286,0.8010838803435025,0.5436180974777931,1.0724713976835039
209,1.3341482748328253,1.6907519182516526,1.284658844661808,1.34355909795393,0.9587155081330111,1.0478098189086023
210,1.9526081490220757,1.525831140413347,1.1282342635287708,1.2211252130557655,1.3736968042937456,1.172209008345343
211,1.248400039854068,1.627789497198722,0.8766999177481812,1.2597664812613294,1.1714254873873373,0.9518568123029991
212,1.3236212910725695,1.563605741931673,1.4178689779815927,0.9148517142512305,0.8014811945226072,0.466494475916801
213,1.1271259994067,1.4391417821894996,1.5473781894410983,0.9678605121993734,1.2269383737829758,0.865032102058095
214,1.1884337028053515,1.677872029596994,0.921740925453293,1.5378651131834586,1.3116050490510984,0.8275782941865919
215,0.9088198753635564,1.126707211204432,1.29233866783411,0.6359472551324487,1.3019958977057076,0.8363424946808851
216,1.3252861029927483,1.6842665418164404,1.2011270056631642,0.779618324625565,1.1151852698468714,1.0160191148552358
217,1.7319588228045737,2.226760733676085,1.2141894972008596,1.5945084561395524,1.3945658793067204,0.7687591564020833
218,1.600417393531351,2.264683088537648,1.6126759143841274,1.2724331624477705,1.1256269076000553,1.1939056266880244
219,1.521032063046593,1.5338119033739772,1.336255327650481,1.1647276974807848,0.7605185229698512,0.8417969383003353
220,2.534740559663614,2.9894889099961426,1.0391825752486767,1.1064833467112227,0.9548163450733319,0.6801780011304311
221,1.7864000777771853,1.4222574485326651,0.7807957726630875,0.759571250101039,0.8672134952855716,0.834873775285603
222,1.0605330642854451,1.5365178460519977,1.0355503617288053,1.4691800009044669,1.1737601456875737,0.6900442704737948
223,0.8043034840069233,1.6554092823066768,1.03196641535353,1.4234175376435445,1.2624121883597887,1.335206953520862
224,1.6798781475447846,1.3146999443895697,1.14970493688364,1.1734350474313164,1.2630106626848718,1.1095691931982012
225,1.1255845174150563,0.8629096178209729,1.196333357769264,1.4508635447850258,1.1066405054842399,0.6225740020806143
226,1.880559825271776,1.3502953179930381,0.7047804572772272,0.8428367539592334,1.2096469455276035,1.0348549000004528
227,1.9128500300161526,1.7017042595344052,0.7871531947340786,1.1998098620091566,0.6483543232381618,0.8299591023191955
228,1.1603333288943114,1.9916008541993562,2.088290855748728,1.0045944761953194,1.7576558852347175,0.8164937308968968
229,1.5094962533685323,1.7743952514744146,1.2063211189769638,1.1503075640882525,0.7740635452544917,0.9350756159077127
230,1.4939597591561005,1.8687298498687204,0.9936313189441282,1.5053158595442633,0.959969656730133,0.930909964698202
231,1.121021134842948,0.963316047307316,2.0541709703485,2.4422675497040176,0.9608094175074708,0.6599234135168885
232,2.330506885828804,1.6250436881679273,1.236727732487304,1.184858902985448,1.0065812220957904,0.5615173719582565
233,1.58463804435004,1.1229980738056373,1.938288488666749,1.1674309404606733,0.8589877474432994,0.9605793739121434
234,1.8856920470695697,1.1574069078967926,0.8875568949528273,0.9961109727865005,1.0551895741217303,0.7055485685392049
235,1.0197835107132542,1.4894457821627167,0.9862992623723237,0.716558198876902,1.034534991500982,0.6542654006113298
236,0.947963663233174,1.504146220220451,1.250137826569998,0.9322136899142647,1.0322650787569705,0.9418752255839771
237,1.0331186347676535,1.4033881596845685,0.8821945323534851,1.004984390606866,1.0112322576738044,0.7789055872482324
238,0.7301952338035008,1.436633588691778,0.9844050614709577,0.7499978239795352,0.8418822584408844,1.3672566336659893
239,1.282357733199104,1.0798456504160145,1.0596148502953537,1.0806862335655816,0.7308775104875406,0.9630953874188214
240,1.0951166776014238,1.3464878989079128,0.9106435339081725,1.3082871068741797,0.8483811427350383,0.6176420083540994
241,1.4143019706572917,0.9411902904812712,1.0135266470166493,0.6971889833015548,0.8980551842872313,1.2306508936486222
242,0.9299378382025211,1.3548998335280735,1.0107352381953787,1.3370415295269897,0.7939354057435192,0.875573778857647
243,1.2849698004317371,1.1425104261798322,1.0248366185110667,0.9148867832397336,0.9539667109114794,1.2651904296740546
244,1.7066052998730636,2.0717128580649047,1.2433927882146614,0.9951355908979372,1.065471563642457,0.812539392524238
245,1.9155216996786921,2.3403655624589192,1.7189520180157267,0.5968088808861778,1.2469657708685207,1.0441507695802006
246,1.1729442434381432,1.4161218260631587,1.1489095867964583,1.1495962263695894,1.382791479222964,0.9908798884694824
247,1.9362325936272922,0.569230175090118,0.8366827518270357,1.479026671224868,0.9706582516714758,0.8627475014021733
248,0.9579575444664631,1.322306472558609,1.3331733545653737,0.8547528806867146,1.0622443935049646,1.185299085287782
249,1.107344540821736,1.0447186866309939,1.1670743418337033,0.6591501670118378,0.7063983952177988,0.7105048798411668
250,0.6618729311376882,0.819997731832654,0.9777320202987445,1.579182849214701,0.9928579480334224,0.9667251924472576
251,0.6808299086089277,0.875002478839127,1.0661884336392904,1.0819752199421175,0.7637535585409324,0.6127890876450991
