t,psi_Ice Cream,psi_Coffee,psi_Tea
240,1.0086917381075104,0.9365694215144234,0.9365694215144234
241,1.0600727046031653,0.9220415094217498,0.9220415094217498
242,1.1596824525506266,0.896162824505964,0.896162824505964
243,1.1485398218442506,0.8991839760740709,0.8991839760740709
244,1.6789341697624849,0.7965383126464572,0.7965383126464572
245,1.739765342108997,0.7877434809796824,0.7877434809796824
246,1.617416613663394,0.8065762383138072,0.8065762383138072
247,1.3341065555206093,0.8580967026451782,0.8580967026451782
248,0.9875561576793136,0.945079453915899,0.945079453915899
249,0.9576030046542856,0.9547325515511336,0.9547325515511336
250,0.9273365588625918,0.9648952610974022,0.9648952610974022
251,0.8607501689322725,0.9884905393519233,0.9884905393519233
252,0.9861870027363145,0.9466844821506994,0.9466844821506994
253,0.9794189949632552,0.9490809631310656,0.9490809631310656
254,1.3224843087194698,0.8624046188372062,0.8624046188372062
255,1.064126435598716,0.92483212955096,0.92483212955096
256,1.1921191569150817,0.8921234504745965,0.8921234504745965
257,0.8292592326424627,1.0023389674840026,1.0023389674840026
258,0.6589514130845396,1.079226034692675,1.079226034692675
259,0.8066735498498893,1.011937883706955,1.011937883706955
260,0.8507482948252023,0.9952085375802702,0.9952085375802702
261,0.8528849950931269,0.9947646792960008,0.9947646792960008
262,1.1368894288024614,0.907678145658366,0.907678145658366
263,1.090424454868197,0.9202143884925345,0.9202143884925345
264,1.4949032143156027,0.8321521880950101,0.8321521880950101
265,1.3738745384660582,0.8552569529429888,0.8552569529429888
266,1.7263093036866297,0.7952868554015369,0.7952868554015369
267,1.6940514355070064,0.8004028631283651,0.8004028631283651
268,1.7426908123126852,0.7934860007554985,0.7934860007554985
269,1.6244695059746292,0.8118352728136881,0.8118352728136881
270,0.9819288868693751,0.9541068156319977,0.9541068156319977
271,0.7984891476927346,1.0197756126647177,1.0197756126647177
272,0.9002210125244086,0.9817663297384681,0.9817663297384681
273,1.101624490278151,0.9207023921174543,0.9207023921174543
274,1.2125262321666868,0.8932231369682222,0.8932231369682222
275,1.1894353231723707,0.8990918879118345,0.8990918879118345
276,1.4766440708751993,0.8393010173343973,0.8393010173343973
277,1.2758092380958392,0.8798492053825967,0.8798492053825967
278,0.9237620014263243,0.9760113627277572,0.9760113627277572
279,1.2037366371155305,0.8970964722390454,0.8970964722390454
280,1.518245075352925,0.8332121322952767,0.8332121322952767
281,1.063677546497707,0.9340758609952609,0.9340758609952609
282,1.0532519251846921,0.937406420816952,0.937406420816952
283,0.8201023497475054,1.0159629273625255,1.0159629273625255
284,0.8611662637871365,1.0006118100673036,1.0006118100673036
285,0.9690639962391802,0.9639153428370212,0.9639153428370212
286,1.0506465657713606,0.939688901913808,0.939688901913808
287,1.129346074160844,0.9185956668661903,0.9185956668661903
288,0.992094314738411,0.9578800953811951,0.9578800953811951
289,1.1840467779741584,0.9055434270498415,0.9055434270498415
290,1.071063133828111,0.9354613234325485,0.9354613234325485
291,1.0425806541084994,0.9439543125230753,0.9439543125230753
292,0.7319019890979532,1.0575491266468406,1.0575491266468406
293,0.8140366048533836,1.0225835682337563,1.0225835682337563
294,0.8207286310371051,1.0203291398663505,1.0203291398663505
295,0.8317975783748855,1.0163836032809261,1.0163836032809261
296,0.8687578475531705,1.0027545572449694,1.0027545572449694
297,0.9856920324722952,0.9634379140648043,0.9634379140648043
298,0.7783398709052459,1.0395015662334062,1.0395015662334062
299,0.815756909348432,1.0244196506484564,1.0244196506484564
300,0.9030361320289041,0.99204031041357,0.99204031041357
301,0.7284228810374889,1.0630883718577702,1.0630883718577702
302,0.7586793345027208,1.0497602131849113,1.0497602131849113
303,0.6767464268236504,1.0893025186686964,1.0893025186686964
304,0.8681421283835394,1.0062622967828219,1.0062622967828219
305,0.886823138035737,0.9998323798316205,0.9998323798316205
306,1.0363654421920658,0.9515792394598817,0.9515792394598817
307,0.8946850872972317,0.9978101235752335,0.9978101235752335
308,0.7770364086698577,1.0442718712997758,1.0442718712997758
309,0.6973319937647544,1.0814979954609976,1.0814979954609976
310,0.7512215833901361,1.0564556029679517,1.0564556029679517
311,0.6537243571478887,1.1049443285443024,1.1049443285443024
312,0.7275439774411838,1.0681699641101048,1.0681699641101048
313,0.7074617957316472,1.0781964955678114,1.0781964955678114
314,0.5999323496146702,1.1370421534679405,1.1370421534679405
315,0.7913291062538501,1.0410228294825559,1.0410228294825559
316,0.7459241255110954,1.061295357462905,1.061295357462905
317,0.7194562379744583,1.0740386006941243,1.0740386006941243
318,0.5952734836013108,1.1415985661609585,1.1415985661609585
319,0.551435989625753,1.1703191567295668,1.1703191567295668
320,0.5940624453519987,1.1431812649219901,1.1431812649219901
321,0.7341247175408948,1.0686910535781984,1.0686910535781984
322,0.6658984072747126,1.1029697804512135,1.1029697804512135
323,0.6680541362699562,1.1022205843456547,1.1022205843456547
324,0.8412655560248354,1.024193769518973,1.024193769518973
325,0.7311216037322658,1.0716053486992718,1.0716053486992718
326,0.8486193768277881,1.0220509325088367,1.0220509325088367
327,1.157099080268556,0.9258262642161939,0.9258262642161939
328,1.1995536968663574,0.9155190361131114,0.9155190361131114
329,0.9853941916413027,0.9753090716723146,0.9753090716723146
330,0.958387816374524,0.9843423393923906,0.9843423393923906
331,0.679798042329518,1.0990509052836692,1.0990509052836692
332,0.512792853936038,1.2031949520785756,1.2031949520785756
333,0.6043800362920503,1.14191624600426,1.14191624600426
334,0.49977508694700945,1.2138908494352503,1.2138908494352503
335,0.40817859526969774,1.2955297446735916,1.2955297446735916
336,0.3623492712544262,1.3462587337390213,1.3462587337390213
337,0.3300586476990726,1.387483507279294,1.387483507279294
338,0.3799244203209501,1.3267814110229357,1.3267814110229357
339,0.5556715078214162,1.175124705366479,1.175124705366479
340,0.5645674480424153,1.1694932017951993,1.1694932017951993
341,0.5695666388459276,1.166517414938914,1.166517414938914
342,0.48564225559406204,1.2278931875741312,1.2278931875741312
343,0.3445539996604347,1.3707982325914214,1.3707982325914214
344,0.37652914353041594,1.3327599355680397,1.3327599355680397
345,0.43943592840537193,1.2687909560528168,1.2687909560528168
346,0.5385528144437002,1.189132655415648,1.189132655415648
347,0.4963957953119177,1.22085076644652,1.22085076644652
348,0.5314061575810319,1.1947932023409007,1.1947932023409007
349,0.4822390953965132,1.2327766383457361,1.2327766383457361
350,0.4854226269710591,1.230457149169276,1.230457149169276
351,0.4721061415162964,1.2417269977419814,1.2417269977419814
352,0.6760637545225731,1.1071692868878966,1.1071692868878966
353,0.6935057659007453,1.0984053736864168,1.0984053736864168
354,0.6012673149221286,1.1499605402557025,1.1499605402557025
355,0.4921948658644431,1.2262637073944944,1.2262637073944944
356,0.5525711334055116,1.1819087312608694,1.1819087312608694
357,0.47698754513487013,1.2390920201242999,1.2390920201242999
358,0.5005966337627649,1.2202941536637248,1.2202941536637248
359,0.7140607788391895,1.08937510228174,1.08937510228174
360,0.6853496390375393,1.103951513069192,1.103951513069192
361,0.6534360802292911,1.1210971300567911,1.1210971300567911
362,0.5222747833373453,1.204603152359921,1.204603152359921
363,0.5516771967282103,1.183840088541649,1.183840088541649
364,0.7228458117190052,1.085913624290339,1.085913624290339
365,0.5770196548401261,1.167249271909167,1.167249271909167
